invoice_date,purchases,unique_invoices,total_views,unique_streams,revenue
2018-05-10,1417,95,7773,784,5524.289999999971
2018-05-11,952,106,4744,591,3864.489999999982
2018-05-13,1519,47,5825,832,4613.419999999965
2018-05-14,1489,146,7764,850,5299.489999999961
2018-05-15,1532,91,6906,835,6128.839999999955
2018-05-16,1247,80,6176,726,4618.06999999998
2018-05-17,1625,88,9303,856,6635.789999999964
2018-05-18,1362,125,6183,859,6199.099999999974
2018-05-20,1346,53,7747,685,4696.009999999975
2018-05-21,1432,98,9976,767,5610.629999999975
2018-05-22,1483,156,8140,834,5393.469999999964
2018-05-23,1841,119,9829,907,13550.430000000104
2018-05-24,2038,101,11162,936,6308.409999999962
2018-05-25,1286,99,6863,742,5601.789999999972
2018-05-27,804,35,3529,567,2380.0300000000034
2018-05-29,1224,54,5734,764,4233.569999999983
2018-05-30,964,54,4350,678,3650.3400000000047
2018-05-31,1725,114,8795,953,7617.389999999958
2018-06-01,1467,142,5299,898,7494.149999999989
2018-06-03,2220,76,10307,970,7034.339999999934
2018-06-04,2641,119,12465,1171,9485.920000000022
2018-06-05,2096,123,9371,1072,12855.30000000016
2018-06-06,1477,96,9076,792,4691.279999999968
2018-06-07,1069,100,6340,612,4461.05999999997
2018-06-08,1786,103,10116,931,15010.590000000071
2018-06-10,1474,78,7312,839,4799.019999999966
2018-06-11,1657,75,8118,952,5801.649999999982
2018-06-12,1568,80,9026,878,7537.2599999999775
2018-06-13,1843,93,10400,961,6217.809999999978
2018-06-14,1797,100,9449,861,73706.42999999956
2018-06-15,975,67,5485,608,4063.1099999999788
2018-06-17,440,27,2137,333,1583.9200000000017
2018-06-18,1783,52,8436,1005,5783.589999999973
2018-06-19,1007,46,5133,670,4287.579999999972
2018-06-20,1221,70,7184,764,4546.449999999974
2018-06-21,1607,118,7885,785,9860.82999999996
2018-06-22,1219,52,5990,796,5624.179999999963
2018-06-24,1283,62,5699,757,4149.529999999977
2018-06-25,1870,80,11110,926,6630.2299999999705
2018-06-26,1628,89,10113,872,6192.409999999956
2018-06-27,1942,146,10794,963,7551.749999999952
2018-06-28,1858,99,11487,916,6380.659999999951
2018-06-29,1059,58,6394,641,3350.38999999998
2018-07-01,680,22,2640,463,2285.5500000000006
2018-07-02,1953,127,11345,819,6534.119999999962
2018-07-03,1108,63,5991,684,4606.759999999999
2018-07-04,1748,98,8759,926,10098.82000000002
2018-07-05,1348,100,7984,793,6413.419999999952
2018-07-06,916,54,4609,612,3934.589999999994
2018-07-08,708,29,2533,497,2040.4600000000075
2018-07-09,1216,66,5847,737,5502.49999999998
2018-07-10,1155,63,5500,749,4796.419999999978
2018-07-11,1442,108,7463,850,6732.90999999997
2018-07-12,1596,104,9546,847,10515.909999999989
2018-07-13,1226,131,7619,776,4453.449999999972
2018-07-15,909,43,4949,597,3065.7599999999966
2018-07-16,1448,68,8907,786,-38702.94000000023
2018-07-17,1183,64,7135,673,4311.50999999997
2018-07-18,1282,85,7305,756,5829.619999999978
2018-07-19,1618,105,7616,823,7401.689999999968
2018-07-20,1056,55,6382,671,3531.509999999981
2018-07-22,1277,59,7220,746,4091.479999999977
2018-07-23,1539,76,8852,827,7229.919999999963
2018-07-24,1046,83,6574,669,3685.7999999999843
2018-07-25,1344,86,8546,729,4231.179999999973
2018-07-26,1905,101,8700,912,15094.710000000017
2018-07-27,763,70,4630,517,3234.699999999989
2018-07-29,886,39,4113,583,2734.4899999999952
2018-07-30,1203,73,7096,706,6506.469999999977
2018-07-31,1542,85,7350,874,8217.919999999962
2018-08-01,1405,64,7879,856,6210.339999999974
2018-08-02,1366,73,7982,765,3759.739999999982
2018-08-03,581,59,4434,421,1965.3500000000067
2018-08-05,910,47,4662,570,2565.319999999995
2018-08-06,931,77,6518,641,2723.679999999997
2018-08-07,1779,56,7400,951,7888.819999999977
2018-08-08,1030,54,4873,646,9440.53000000004
2018-08-09,1861,159,9887,953,8283.79999999997
2018-08-10,1526,107,8274,800,6050.399999999976
2018-08-12,1088,64,6540,623,3345.8799999999824
2018-08-13,1048,73,6215,702,4089.549999999994
2018-08-14,983,67,6945,644,3225.5099999999998
2018-08-15,1629,63,8994,960,5349.289999999981
2018-08-16,1536,84,8869,803,5694.86999999998
2018-08-17,1297,66,7976,803,4733.059999999985
2018-08-19,1382,64,8686,780,4035.4199999999746
2018-08-20,1187,62,7937,729,3577.16999999998
2018-08-21,1166,74,7957,703,3730.959999999984
2018-08-22,1652,104,10045,872,6431.419999999962
2018-08-23,1682,101,9897,852,7405.079999999982
2018-08-24,1041,47,5193,700,26783.250000000007
2018-08-26,812,40,5043,484,2302.290000000002
2018-08-28,1783,75,8786,946,10727.480000000014
2018-08-29,1056,84,5334,680,4254.2499999999745
2018-08-30,1647,102,10002,865,7891.419999999962
2018-08-31,1070,78,5984,666,4140.119999999983
2018-09-02,814,36,4626,515,2299.510000000001
2018-09-03,1591,72,7881,874,6506.7499999999645
2018-09-04,1145,55,6775,721,3955.7099999999896
2018-09-05,1102,64,6656,701,3894.2399999999784
2018-09-06,1656,102,9634,882,7377.53999999993
2018-09-07,1028,51,5925,633,3854.0399999999854
2018-09-09,1326,49,6447,729,3877.0999999999744
2018-09-10,2001,111,9731,999,7963.959999999999
2018-09-11,1294,67,7604,767,4187.839999999974
2018-09-12,1420,93,9434,831,4376.069999999969
2018-09-13,1695,119,9837,934,31232.641000000003
2018-09-14,1162,82,6867,746,4675.399999999984
2018-09-16,1980,60,9155,985,5047.819999999961
2018-09-17,1841,101,10816,972,9563.250000000058
2018-09-18,2476,143,16965,1043,7600.639999999956
2018-09-19,1492,104,8993,703,5626.119999999974
2018-09-20,2010,100,13417,950,5875.569999999951
2018-09-21,1574,87,9850,822,9696.490000000082
2018-09-23,1475,76,8448,757,4287.49999999998
2018-09-24,2317,111,15362,1020,39705.1099999996
2018-09-25,2854,172,16527,1250,10607.970000000128
2018-09-26,1915,133,12898,989,7832.079999999954
2018-09-27,2150,123,14843,991,17434.080000000024
2018-09-28,1764,89,9797,940,7646.99999999996
2018-09-30,2297,90,13041,972,7376.549999999938
2018-10-01,2118,101,13659,1011,7417.999999999981
2018-10-02,2772,206,18305,1185,67819.39999999845
2018-10-03,1302,71,9973,742,4364.979999999988
2018-10-04,3655,160,18568,1384,14566.070000000285
2018-10-05,2034,101,11986,1011,7518.509999999972
2018-10-07,1724,71,8924,897,5314.589999999958
2018-10-08,2511,126,14388,1155,7715.999999999943
2018-10-09,2483,145,15164,1150,8394.679999999962
2018-10-10,2201,103,13373,1044,15595.72000000009
2018-10-11,2078,122,14524,1027,7222.55999999998
2018-10-12,2316,138,13350,1087,28981.02999999999
2018-10-14,2745,80,12913,1124,7633.46999999993
2018-10-15,2850,179,12793,1236,11625.590000000151
2018-10-16,2298,99,12309,1099,8918.390000000049
2018-10-17,2491,122,13319,1092,-29374.970000000027
2018-10-18,2183,120,12243,1076,8692.36999999999
2018-10-19,2266,144,11033,1127,11389.83999999999
2018-10-21,2393,86,11303,1047,7007.839999999939
2018-10-22,1940,106,9980,1021,6069.949999999948
2018-10-23,2548,133,14995,1165,8178.969999999967
2018-10-24,1838,81,10362,967,6331.069999999962
2018-10-25,1650,114,8347,923,15121.560000000078
2018-10-26,1951,90,11875,973,6943.359999999968
2018-10-28,2690,88,12139,1150,7500.80999999995
2018-10-29,2238,108,9740,1162,12516.250000000136
2018-10-30,2368,179,12978,1116,8465.979999999961
2018-10-31,2109,146,11284,1072,7428.759999999962
2018-11-01,3748,219,19350,1414,13655.830000000173
2018-11-02,2010,149,11359,1090,7725.259999999954
2018-11-04,2825,90,13921,1107,7681.839999999975
2018-11-05,2638,124,13649,1240,23464.650999999943
2018-11-06,2917,152,16667,1117,12092.14000000022
2018-11-07,3640,152,17104,1485,12876.59000000019
2018-11-08,3303,192,16838,1302,12538.210000000145
2018-11-09,3065,120,13766,1280,12653.730000000152
2018-11-11,2913,94,11271,1227,8442.899999999996
2018-11-12,3772,133,16584,1426,14324.610000000172
2018-11-13,3361,154,19160,1376,12268.280000000115
2018-11-14,2864,134,14787,1274,10901.541000000092
2018-11-15,2909,122,14069,1218,10845.24000000006
2018-11-16,2599,150,13578,1146,9973.500000000051
2018-11-18,3258,102,14244,1287,8909.709999999961
2018-11-19,3273,105,13769,1341,12726.670000000155
2018-11-20,3651,174,18304,1440,13975.70000000025
2018-11-21,3446,188,15154,1359,14168.150000000138
2018-11-22,3522,181,18905,1247,11789.710000000205
2018-11-23,2610,102,13210,1170,10312.589999999976
2018-11-25,2609,104,10132,1135,7830.079999999927
2018-11-26,3951,125,18232,1534,16431.740000000176
2018-11-27,2416,170,15141,977,7914.199999999957
2018-11-28,6216,143,27791,1351,25808.500000000222
2018-11-29,4218,167,26320,934,13631.360000000277
2018-11-30,4404,108,19040,1156,22228.180000000037
2018-12-02,5450,95,22365,1151,15786.340000000491
2018-12-03,7756,133,29374,1479,35357.55999999958
2018-12-04,5926,111,23401,1295,170304.1799999988
2018-12-05,5294,148,27627,1229,19956.120000000345
2018-12-06,5782,183,25150,1301,29325.260000000115
2018-12-07,2758,91,11716,1270,12825.060000000149
2018-12-09,1451,51,5595,801,3966.2299999999723
2018-12-10,2283,84,10737,1172,12388.27
2018-12-11,2087,144,11359,1030,8257.359999999977
2018-12-12,1349,98,8513,773,4819.309999999965
2018-12-13,1790,150,12556,937,5954.719999999962
2018-12-14,3115,72,10249,1372,18131.210000000017
2018-12-16,522,25,2542,392,1640.1900000000032
2018-12-17,1763,96,7275,958,8081.789999999969
2018-12-18,1586,66,5292,832,12393.340000000062
2018-12-19,291,22,1835,249,1962.4400000000028
2018-12-20,963,38,4193,795,3902.1799999999876
2019-01-01,1184,57,5614,833,4326.01999999999
2019-01-02,1743,76,8458,1023,39220.589999999705
2019-01-03,1832,78,10229,1020,7950.659999999971
2019-01-04,1794,58,10141,1035,5871.849999999987
2019-01-06,1117,51,5896,651,3544.5499999999843
2019-01-07,1976,61,9057,1110,7827.629999999975
2019-01-08,1454,84,7923,956,5225.149999999981
2019-01-09,1809,62,7752,1084,7600.879999999993
2019-01-10,1445,51,6858,954,5666.019999999998
2019-01-11,1510,56,8199,907,6553.2399999999925
2019-01-13,646,29,2583,424,1854.5000000000043
2019-01-14,2557,55,10421,1214,9782.300000000016
2019-01-15,1447,51,5174,900,6445.359999999997
2019-01-16,1416,43,7423,955,4739.149999999982
2019-01-17,1502,54,6837,963,8156.259999999978
2019-01-18,1594,64,7695,989,6757.130000000003
2019-01-20,879,30,3605,573,2611.959999999991
2019-01-21,1485,61,7441,848,6682.309999999985
2019-01-22,1654,86,9179,893,6644.019999999961
2019-01-23,1289,71,6800,775,5233.189999999984
2019-01-24,1575,88,8887,898,7552.499999999976
2019-01-25,1008,100,5707,662,3995.6799999999785
2019-01-27,722,25,2934,488,2321.7200000000016
2019-01-28,1509,85,7333,848,6190.12999999999
2019-01-29,1574,86,8362,849,5561.459999999987
2019-01-30,1411,74,6722,802,5978.849999999977
2019-01-31,989,53,5602,604,3817.5499999999975
2019-02-01,1232,75,6123,760,6316.529999999999
2019-02-03,279,11,1209,220,799.4500000000008
2019-02-04,1261,53,5785,811,5356.03999999997
2019-02-05,1228,58,5494,771,5592.590000000004
2019-02-06,879,31,4141,604,4453.150000000004
2019-02-07,785,66,4670,532,3462.4599999999878
2019-02-08,957,95,5085,665,5587.939999999985
2019-02-10,624,24,2154,430,1859.3600000000054
2019-02-11,1108,55,6222,721,4374.689999999993
2019-02-12,1335,70,7574,816,7385.1299999999865
2019-02-13,1191,69,8118,699,3905.519999999976
2019-02-14,1719,73,8501,878,7810.660000000011
2019-02-15,854,67,5240,613,3084.849999999984
2019-02-17,864,29,3472,595,2721.2899999999922
2019-02-18,1425,59,8133,818,17596.670000000064
2019-02-19,1593,64,8615,900,5573.039999999977
2019-02-20,1578,68,8022,862,7190.040000000003
2019-02-21,1294,66,8106,784,5068.529999999976
2019-02-22,978,51,7219,596,3507.9399999999832
2019-02-24,812,35,3619,566,2449.6299999999997
2019-02-25,1737,61,7310,931,7995.399999999984
2019-02-26,1361,67,8008,845,7259.879999999974
2019-02-27,935,67,6053,550,3467.059999999983
2019-02-28,1389,85,7583,814,5659.089999999979
2019-03-01,1107,56,6483,723,3255.4999999999836
2019-03-03,844,35,3385,520,2845.039999999994
2019-03-04,1971,107,7875,1058,10757.980000000052
2019-03-05,1600,61,8907,888,5333.129999999978
2019-03-06,1277,79,7158,778,4801.919999999972
2019-03-07,1131,90,7185,678,3723.8999999999764
2019-03-08,959,66,5861,615,10475.690000000051
2019-03-10,537,17,2014,419,1374.630000000003
2019-03-11,1111,61,6147,688,3851.6899999999805
2019-03-12,1292,65,6931,728,11141.280000000004
2019-03-13,874,59,5766,588,3178.3099999999863
2019-03-14,2074,88,9453,1081,8655.67000000002
2019-03-15,1379,76,7240,788,17046.970000000136
2019-03-17,1453,64,7791,864,5053.789999999987
2019-03-18,1068,69,6735,637,2938.7599999999907
2019-03-19,2384,83,9848,1159,10389.570000000109
2019-03-20,1319,88,7486,793,4778.019999999977
2019-03-21,1577,95,9152,795,4687.929999999958
2019-03-22,1386,67,6963,824,5604.09999999998
2019-03-24,737,46,3193,515,2176.400000000002
2019-03-25,1672,85,8599,904,9699.41000000002
2019-03-26,1983,95,11440,990,9098.139999999968
2019-03-27,1590,118,9468,902,5140.839999999972
2019-03-28,1738,94,8885,895,9091.810000000016
2019-03-29,1261,107,7496,765,4684.349999999972
2019-03-31,731,22,2723,526,1788.1600000000062
2019-04-01,1705,81,8172,921,18797.46000000006
2019-04-02,1215,96,7075,751,6221.749999999986
2019-04-03,1122,89,5857,756,3770.259999999987
2019-04-04,1527,81,7110,844,4707.589999999971
2019-04-05,1441,136,8736,884,9002.980000000025
2019-04-07,940,37,3996,637,3110.4099999999844
2019-04-08,1259,74,8765,778,3611.42999999999
2019-04-09,1152,81,8366,666,3700.6899999999873
2019-04-10,1052,79,7484,675,3022.27999999999
2019-04-11,1608,109,10996,785,5481.549999999964
2019-04-12,1483,57,6927,719,8714.420999999958
2019-04-14,968,44,5480,620,2774.5699999999974
2019-04-15,3208,96,10647,1286,12345.269999999957
2019-04-16,1887,75,9133,991,7149.87999999998
2019-04-17,1025,89,7680,603,3238.3899999999953
2019-04-18,1930,112,9690,967,9542.420000000022
2019-04-23,1903,86,9275,933,8523.90000000001
2019-04-24,1307,92,7837,801,4271.069999999989
2019-04-25,1192,101,7883,755,4706.129999999979
2019-04-28,452,21,2571,361,1298.4100000000028
2019-04-30,1449,126,7474,796,28575.59000000031
2019-05-01,1161,77,7857,702,3593.4099999999858
2019-05-02,1838,110,10040,917,6246.539999999953
2019-05-03,2051,113,10686,1037,7276.009999999962
2019-05-05,1506,67,7610,742,4316.799999999974
2019-05-06,1766,84,9413,866,8745.48
2019-05-07,2586,116,11692,941,15484.550000000147
2019-05-08,1701,97,10268,848,5969.599999999954
2019-05-09,1965,106,12556,961,8547.729999999969
2019-05-10,1425,77,8670,782,4957.359999999965
2019-05-12,809,31,3552,575,2277.3600000000006
2019-05-13,1609,87,9484,799,20897.620000000108
2019-05-14,1932,121,11045,910,10116.700000000013
2019-05-15,1366,89,8818,729,5320.059999999973
2019-05-16,1949,124,11856,904,7760.889999999945
2019-05-17,1129,90,8116,616,3970.2399999999857
2019-05-19,1564,62,9437,881,4596.719999999977
2019-05-20,1646,122,8592,850,12608.920000000058
2019-05-21,1750,101,8549,933,7291.139999999956
2019-05-22,1322,91,7278,715,4553.689999999982
2019-05-23,971,78,6209,558,4279.9299999999885
2019-05-24,1170,85,6670,660,5204.239999999984
2019-05-26,632,25,2633,443,1716.0900000000076
2019-05-28,1281,62,6671,743,5080.379999999985
2019-05-29,1456,65,5626,826,5831.199999999965
2019-05-30,1588,86,7871,879,7065.059999999997
2019-05-31,858,53,4782,564,3258.4099999999944
2019-06-02,1561,70,9016,758,4962.999999999963
2019-06-03,1229,73,7083,748,4730.499999999968
2019-06-04,1926,98,9921,999,6788.24999999997
2019-06-05,2327,113,12288,1051,10794.620000000079
2019-06-06,1850,110,11143,1003,7678.7399999999425
2019-06-07,1067,92,5859,670,44471.119999999595
2019-06-09,1075,40,4786,649,3058.8399999999933
2019-06-10,1472,87,8056,846,6006.169999999975
2019-06-11,1587,66,7104,880,6435.359999999983
2019-06-12,1718,90,8970,927,7495.179999999983
2019-06-13,1534,107,9710,869,5497.959999999963
2019-06-14,961,62,6652,586,3116.089999999993
2019-06-16,1167,64,6987,724,3447.6599999999876
2019-06-17,2020,102,9455,1009,15143.190000000051
2019-06-18,1538,85,7367,874,6712.189999999964
2019-06-19,1017,68,7141,652,3593.7799999999975
2019-06-20,1973,90,10522,971,6436.829999999931
2019-06-21,1039,63,6405,652,15250.810000000018
2019-06-23,708,36,2750,557,2594.1099999999997
2019-06-24,1182,61,5152,724,4679.179999999999
2019-06-25,1043,84,6805,647,5266.539999999991
2019-06-26,1358,67,6420,999,4903.169999999988
2019-06-27,1620,80,9435,944,5499.379999999963
2019-06-28,1027,70,5539,607,3570.5999999999954
2019-06-30,602,27,2534,423,1793.9800000000089
2019-07-01,2200,64,9287,1105,9378.839999999958
2019-07-02,2202,88,10175,1156,9444.639999999989
2019-07-03,1816,77,9264,1004,5157.589999999993
2019-07-04,1940,93,10598,1061,6634.439999999947
2019-07-05,1630,93,8121,929,7446.999999999964
2019-07-07,820,29,2840,604,1976.1400000000062
2019-07-08,1515,68,8235,935,4452.7799999999825
2019-07-09,1667,66,7316,983,6601.019999999991
2019-07-10,1618,66,8305,948,15986.32000000004
2019-07-11,1734,91,9858,980,5626.649999999972
2019-07-12,1136,62,4900,848,4796.169999999979
2019-07-14,1248,53,6293,750,3337.9399999999905
2019-07-15,2234,107,10147,1207,27456.490000000013
2019-07-16,1667,88,11884,860,5378.419999999967
2019-07-17,2015,75,9630,1059,10977.660000000069
2019-07-18,1570,106,10808,917,6732.059999999988
2019-07-19,1301,58,6900,888,4170.48000000001
2019-07-21,1125,63,7177,654,3185.7499999999886
2019-07-22,1946,70,9334,1023,7902.719999999975
2019-07-23,1279,89,7614,792,4167.230999999985
2019-07-24,1259,86,7458,784,3926.119999999989
2019-07-25,1565,125,10407,884,5023.549999999954
2019-07-26,1131,70,7552,688,3631.9399999999905
2019-07-28,1271,43,7004,789,3150.259999999991
2019-07-29,1200,51,7025,770,4374.5399999999745
2019-07-30,1369,61,8492,862,16374.760000000055
2019-07-31,1560,84,9473,871,4964.929999999957
