date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-02-13,1950,8022.7300000000005,9178,109,1095,2018-02
2018-02-14,1050,3361.3900000000003,6888,64,676,2018-02
2018-02-15,1390,5028.67,8389,91,788,2018-02
2018-02-16,1634,7938.45,5494,64,923,2018-02
2018-02-17,0,0.0,0,0,0,2018-02
2018-02-18,981,3367.1310000000003,4351,60,616,2018-02
2018-02-19,1156,3731.4900000000002,8322,86,695,2018-02
2018-02-20,1214,4217.9400000000005,6589,88,768,2018-02
2018-02-21,1390,5192.741,6950,123,836,2018-02
2018-02-22,1561,5217.1,9503,91,870,2018-02
2018-02-23,1028,7546.4310000000005,4703,65,704,2018-02
2018-02-24,0,0.0,0,0,0,2018-02
2018-02-25,1293,3960.79,5616,58,739,2018-02
2018-02-26,1230,4471.6,7039,97,804,2018-02
2018-02-27,1619,6904.31,7563,137,976,2018-02
2018-02-28,1763,6203.959999999999,10398,84,1024,2018-02
2018-03-01,1937,7608.82,11677,102,1009,2018-03
2018-03-02,1269,5063.21,6456,86,772,2018-03
2018-03-03,0,0.0,0,0,0,2018-03
2018-03-04,1802,6232.91,8424,67,1083,2018-03
2018-03-05,1972,9686.83,8910,109,1068,2018-03
2018-03-06,1254,6752.679999999999,7080,105,784,2018-03
2018-03-07,1607,6373.61,8572,84,934,2018-03
2018-03-08,1319,5420.860000000001,6657,76,858,2018-03
2018-03-09,932,3744.09,5351,54,661,2018-03
2018-03-10,0,0.0,0,0,0,2018-03
2018-03-11,669,1817.58,2964,25,447,2018-03
2018-03-12,1690,7573.531000000001,7051,82,979,2018-03
2018-03-13,1396,5195.9,7229,94,831,2018-03
2018-03-14,1293,4263.5,7873,56,778,2018-03
2018-03-15,1591,6450.719999999999,9830,97,847,2018-03
2018-03-16,1408,48929.07,7221,92,757,2018-03
2018-03-17,0,0.0,0,0,0,2018-03
2018-03-18,1392,4007.2200000000007,6922,64,799,2018-03
2018-03-19,1553,6600.969999999999,8340,104,896,2018-03
2018-03-20,1315,52515.17,6541,84,751,2018-03
2018-03-21,1594,9218.69,8893,117,871,2018-03
2018-03-22,1899,19204.28,10163,112,946,2018-03
2018-03-23,1388,5331.210000000001,7721,86,884,2018-03
2018-03-24,0,0.0,0,0,0,2018-03
2018-03-25,1838,4761.2300000000005,9368,60,904,2018-03
2018-03-26,1983,8617.0,9528,98,1035,2018-03
2018-03-27,1900,7485.15,10054,108,1011,2018-03
2018-03-28,1898,7870.140000000001,8989,87,954,2018-03
2018-03-29,1719,6704.07,9504,113,927,2018-03
2018-03-30,0,0.0,0,0,0,2018-03
2018-03-31,0,0.0,0,0,0,2018-03
2018-04-01,0,0.0,0,0,0,2018-04
2018-04-02,0,0.0,0,0,0,2018-04
2018-04-03,1106,3875.1000000000004,5633,67,700,2018-04
2018-04-04,1385,4907.67,7822,72,829,2018-04
2018-04-05,2024,7273.15,11108,96,1023,2018-04
2018-04-06,919,3490.17,5416,57,600,2018-04
2018-04-07,0,0.0,0,0,0,2018-04
2018-04-08,1114,3202.4300000000003,6339,44,664,2018-04
2018-04-09,1012,3510.4710000000005,6696,86,610,2018-04
2018-04-10,1318,4270.26,6755,92,756,2018-04
2018-04-11,1129,3469.88,7653,64,625,2018-04
2018-04-12,1162,24266.59,7518,89,657,2018-04
2018-04-13,869,2551.88,5843,48,588,2018-04
2018-04-14,0,0.0,0,0,0,2018-04
2018-04-15,1457,5620.14,6665,57,752,2018-04
2018-04-16,3132,15653.44,11913,86,1257,2018-04
2018-04-17,1540,13939.59,8039,78,828,2018-04
2018-04-18,1325,8380.57,8183,86,740,2018-04
2018-04-19,1549,17109.4,9964,132,813,2018-04
2018-04-20,1157,5920.150000000001,6662,70,667,2018-04
2018-04-21,0,0.0,0,0,0,2018-04
2018-04-22,1339,4403.15,6233,50,731,2018-04
2018-04-23,1962,9095.380000000001,9368,120,931,2018-04
2018-04-24,1686,5622.5599999999995,11172,106,850,2018-04
2018-04-25,1787,5885.790000000001,11301,79,905,2018-04
2018-04-26,2058,-44990.049,11371,106,1046,2018-04
2018-04-27,1308,6546.58,6686,94,755,2018-04
2018-04-28,0,0.0,0,0,0,2018-04
2018-04-29,845,2638.04,4605,43,534,2018-04
2018-04-30,0,0.0,0,0,0,2018-04
2018-05-01,1458,7857.46,7530,101,827,2018-05
2018-05-02,1591,7172.6,7896,117,837,2018-05
2018-05-03,2132,9737.41,13295,128,979,2018-05
2018-05-04,1365,4199.15,9541,88,815,2018-05
2018-05-05,0,0.0,0,0,0,2018-05
2018-05-06,1755,5212.68,8595,64,900,2018-05
2018-05-07,1702,8630.93,9179,120,953,2018-05
2018-05-08,1786,6422.700000000001,10506,180,1006,2018-05
2018-05-09,1316,4590.3,7830,138,804,2018-05
2018-05-10,1417,5524.290000000001,7773,95,784,2018-05
2018-05-11,952,3864.49,4744,106,591,2018-05
2018-05-12,0,0.0,0,0,0,2018-05
2018-05-13,1519,4613.42,5825,47,832,2018-05
2018-05-14,1489,5299.490000000001,7764,146,850,2018-05
2018-05-15,1532,6128.84,6906,91,835,2018-05
2018-05-16,1247,4618.07,6176,80,726,2018-05
2018-05-17,1625,6635.79,9303,88,856,2018-05
2018-05-18,1362,6199.1,6183,125,859,2018-05
2018-05-19,0,0.0,0,0,0,2018-05
2018-05-20,1346,4696.01,7747,53,685,2018-05
2018-05-21,1432,5610.63,9976,98,767,2018-05
2018-05-22,1483,5393.47,8140,156,834,2018-05
2018-05-23,1841,13550.429999999998,9829,119,907,2018-05
2018-05-24,2038,6308.41,11162,101,936,2018-05
2018-05-25,1286,5601.79,6863,99,742,2018-05
2018-05-26,0,0.0,0,0,0,2018-05
2018-05-27,804,2380.0299999999997,3529,35,567,2018-05
2018-05-28,0,0.0,0,0,0,2018-05
2018-05-29,1224,4233.570000000001,5734,54,764,2018-05
2018-05-30,964,3650.34,4350,54,678,2018-05
2018-05-31,1725,7617.389999999999,8795,114,953,2018-05
2018-06-01,1467,7494.15,5299,142,898,2018-06
2018-06-02,0,0.0,0,0,0,2018-06
2018-06-03,2220,7034.34,10307,76,970,2018-06
2018-06-04,2641,9485.919999999998,12465,119,1171,2018-06
2018-06-05,2096,12855.3,9371,123,1072,2018-06
2018-06-06,1477,4691.28,9076,96,792,2018-06
2018-06-07,1069,4461.0599999999995,6340,100,612,2018-06
2018-06-08,1786,15010.59,10116,103,931,2018-06
2018-06-09,0,0.0,0,0,0,2018-06
2018-06-10,1474,4799.02,7312,78,839,2018-06
2018-06-11,1657,5801.65,8118,75,952,2018-06
2018-06-12,1568,7537.26,9026,80,878,2018-06
2018-06-13,1843,6217.81,10400,93,961,2018-06
2018-06-14,1797,73706.43,9449,100,861,2018-06
2018-06-15,975,4063.1099999999997,5485,67,608,2018-06
2018-06-16,0,0.0,0,0,0,2018-06
2018-06-17,440,1583.92,2137,27,333,2018-06
2018-06-18,1783,5783.59,8436,52,1005,2018-06
2018-06-19,1007,4287.58,5133,46,670,2018-06
2018-06-20,1221,4546.45,7184,70,764,2018-06
2018-06-21,1607,9860.830000000002,7885,118,785,2018-06
2018-06-22,1219,5624.18,5990,52,796,2018-06
2018-06-23,0,0.0,0,0,0,2018-06
2018-06-24,1283,4149.530000000001,5699,62,757,2018-06
2018-06-25,1870,6630.23,11110,80,926,2018-06
2018-06-26,1628,6192.41,10113,89,872,2018-06
2018-06-27,1942,7551.75,10794,146,963,2018-06
2018-06-28,1858,6380.66,11487,99,916,2018-06
2018-06-29,1059,3350.3900000000003,6394,58,641,2018-06
2018-06-30,0,0.0,0,0,0,2018-06
2018-07-01,680,2285.55,2640,22,463,2018-07
2018-07-02,1953,6534.120000000001,11345,127,819,2018-07
2018-07-03,1108,4606.759999999999,5991,63,684,2018-07
2018-07-04,1748,10098.82,8759,98,926,2018-07
2018-07-05,1348,6413.42,7984,100,793,2018-07
2018-07-06,916,3934.59,4609,54,612,2018-07
2018-07-07,0,0.0,0,0,0,2018-07
2018-07-08,708,2040.46,2533,29,497,2018-07
2018-07-09,1216,5502.5,5847,66,737,2018-07
2018-07-10,1155,4796.42,5500,63,749,2018-07
2018-07-11,1442,6732.91,7463,108,850,2018-07
2018-07-12,1596,10515.91,9546,104,847,2018-07
2018-07-13,1226,4453.450000000001,7619,131,776,2018-07
2018-07-14,0,0.0,0,0,0,2018-07
2018-07-15,909,3065.7599999999998,4949,43,597,2018-07
2018-07-16,1448,-38702.94000000001,8907,68,786,2018-07
2018-07-17,1183,4311.51,7135,64,673,2018-07
2018-07-18,1282,5829.62,7305,85,756,2018-07
2018-07-19,1618,7401.6900000000005,7616,105,823,2018-07
2018-07-20,1056,3531.5099999999998,6382,55,671,2018-07
2018-07-21,0,0.0,0,0,0,2018-07
2018-07-22,1277,4091.4799999999996,7220,59,746,2018-07
2018-07-23,1539,7229.92,8852,76,827,2018-07
2018-07-24,1046,3685.8,6574,83,669,2018-07
2018-07-25,1344,4231.18,8546,86,729,2018-07
2018-07-26,1905,15094.710000000003,8700,101,912,2018-07
2018-07-27,763,3234.7,4630,70,517,2018-07
2018-07-28,0,0.0,0,0,0,2018-07
2018-07-29,886,2734.49,4113,39,583,2018-07
2018-07-30,1203,6506.470000000001,7096,73,706,2018-07
2018-07-31,1542,8217.92,7350,85,874,2018-07
2018-08-01,1405,6210.34,7879,64,856,2018-08
2018-08-02,1366,3759.74,7982,73,765,2018-08
2018-08-03,581,1965.35,4434,59,421,2018-08
2018-08-04,0,0.0,0,0,0,2018-08
2018-08-05,910,2565.3199999999997,4662,47,570,2018-08
2018-08-06,931,2723.6800000000003,6518,77,641,2018-08
2018-08-07,1779,7888.82,7400,56,951,2018-08
2018-08-08,1030,9440.529999999999,4873,54,646,2018-08
2018-08-09,1861,8283.8,9887,159,953,2018-08
2018-08-10,1526,6050.4,8274,107,800,2018-08
2018-08-11,0,0.0,0,0,0,2018-08
2018-08-12,1088,3345.88,6540,64,623,2018-08
2018-08-13,1048,4089.5500000000006,6215,73,702,2018-08
2018-08-14,983,3225.51,6945,67,644,2018-08
2018-08-15,1629,5349.29,8994,63,960,2018-08
2018-08-16,1536,5694.87,8869,84,803,2018-08
2018-08-17,1297,4733.0599999999995,7976,66,803,2018-08
2018-08-18,0,0.0,0,0,0,2018-08
2018-08-19,1382,4035.4200000000005,8686,64,780,2018-08
2018-08-20,1187,3577.17,7937,62,729,2018-08
2018-08-21,1166,3730.96,7957,74,703,2018-08
2018-08-22,1652,6431.42,10045,104,872,2018-08
2018-08-23,1682,7405.08,9897,101,852,2018-08
2018-08-24,1041,26783.25,5193,47,700,2018-08
2018-08-25,0,0.0,0,0,0,2018-08
2018-08-26,812,2302.29,5043,40,484,2018-08
2018-08-27,0,0.0,0,0,0,2018-08
2018-08-28,1783,10727.48,8786,75,946,2018-08
2018-08-29,1056,4254.25,5334,84,680,2018-08
2018-08-30,1647,7891.42,10002,102,865,2018-08
2018-08-31,1070,4140.120000000001,5984,78,666,2018-08
2018-09-01,0,0.0,0,0,0,2018-09
2018-09-02,814,2299.51,4626,36,515,2018-09
2018-09-03,1591,6506.75,7881,72,874,2018-09
2018-09-04,1145,3955.71,6775,55,721,2018-09
2018-09-05,1102,3894.24,6656,64,701,2018-09
2018-09-06,1656,7377.54,9634,102,882,2018-09
2018-09-07,1028,3854.04,5925,51,633,2018-09
2018-09-08,0,0.0,0,0,0,2018-09
2018-09-09,1326,3877.1000000000004,6447,49,729,2018-09
2018-09-10,2001,7963.960000000001,9731,111,999,2018-09
2018-09-11,1294,4187.84,7604,67,767,2018-09
2018-09-12,1420,4376.07,9434,93,831,2018-09
2018-09-13,1695,31232.641000000003,9837,119,934,2018-09
2018-09-14,1162,4675.4,6867,82,746,2018-09
2018-09-15,0,0.0,0,0,0,2018-09
2018-09-16,1980,5047.82,9155,60,985,2018-09
2018-09-17,1841,9563.25,10816,101,972,2018-09
2018-09-18,2476,7600.639999999999,16965,143,1043,2018-09
2018-09-19,1492,5626.12,8993,104,703,2018-09
2018-09-20,2010,5875.57,13417,100,950,2018-09
2018-09-21,1574,9696.489999999998,9850,87,822,2018-09
2018-09-22,0,0.0,0,0,0,2018-09
2018-09-23,1475,4287.5,8448,76,757,2018-09
2018-09-24,2317,39705.10999999999,15362,111,1020,2018-09
2018-09-25,2854,10607.970000000001,16527,172,1250,2018-09
2018-09-26,1915,7832.08,12898,133,989,2018-09
2018-09-27,2150,17434.079999999998,14843,123,991,2018-09
2018-09-28,1764,7646.999999999999,9797,89,940,2018-09
2018-09-29,0,0.0,0,0,0,2018-09
2018-09-30,2297,7376.549999999999,13041,90,972,2018-09
2018-10-01,2118,7418.0,13659,101,1011,2018-10
2018-10-02,2772,67819.4,18305,206,1185,2018-10
2018-10-03,1302,4364.98,9973,71,742,2018-10
2018-10-04,3655,14566.07,18568,160,1384,2018-10
2018-10-05,2034,7518.51,11986,101,1011,2018-10
2018-10-06,0,0.0,0,0,0,2018-10
2018-10-07,1724,5314.59,8924,71,897,2018-10
2018-10-08,2511,7716.0,14388,126,1155,2018-10
2018-10-09,2483,8394.68,15164,145,1150,2018-10
2018-10-10,2201,15595.720000000001,13373,103,1044,2018-10
2018-10-11,2078,7222.56,14524,122,1027,2018-10
2018-10-12,2316,28981.030000000002,13350,138,1087,2018-10
2018-10-13,0,0.0,0,0,0,2018-10
2018-10-14,2745,7633.469999999999,12913,80,1124,2018-10
2018-10-15,2850,11625.59,12793,179,1236,2018-10
2018-10-16,2298,8918.39,12309,99,1099,2018-10
2018-10-17,2491,-29374.970000000016,13319,122,1092,2018-10
2018-10-18,2183,8692.369999999999,12243,120,1076,2018-10
2018-10-19,2266,11389.84,11033,144,1127,2018-10
2018-10-20,0,0.0,0,0,0,2018-10
2018-10-21,2393,7007.84,11303,86,1047,2018-10
2018-10-22,1940,6069.95,9980,106,1021,2018-10
2018-10-23,2548,8178.969999999999,14995,133,1165,2018-10
2018-10-24,1838,6331.07,10362,81,967,2018-10
2018-10-25,1650,15121.559999999998,8347,114,923,2018-10
2018-10-26,1951,6943.360000000001,11875,90,973,2018-10
2018-10-27,0,0.0,0,0,0,2018-10
2018-10-28,2690,7500.8099999999995,12139,88,1150,2018-10
2018-10-29,2238,12516.250000000002,9740,108,1162,2018-10
2018-10-30,2368,8465.98,12978,179,1116,2018-10
2018-10-31,2109,7428.76,11284,146,1072,2018-10
2018-11-01,3748,13655.83,19350,219,1414,2018-11
2018-11-02,2010,7725.26,11359,149,1090,2018-11
2018-11-03,0,0.0,0,0,0,2018-11
2018-11-04,2825,7681.84,13921,90,1107,2018-11
2018-11-05,2638,23464.651,13649,124,1240,2018-11
2018-11-06,2917,12092.140000000001,16667,152,1117,2018-11
2018-11-07,3640,12876.59,17104,152,1485,2018-11
2018-11-08,3303,12538.210000000001,16838,192,1302,2018-11
2018-11-09,3065,12653.73,13766,120,1280,2018-11
2018-11-10,0,0.0,0,0,0,2018-11
2018-11-11,2913,8442.900000000001,11271,94,1227,2018-11
2018-11-12,3772,14324.61,16584,133,1426,2018-11
2018-11-13,3361,12268.279999999999,19160,154,1376,2018-11
2018-11-14,2864,10901.541,14787,134,1274,2018-11
2018-11-15,2909,10845.24,14069,122,1218,2018-11
2018-11-16,2599,9973.5,13578,150,1146,2018-11
2018-11-17,0,0.0,0,0,0,2018-11
2018-11-18,3258,8909.71,14244,102,1287,2018-11
2018-11-19,3273,12726.669999999998,13769,105,1341,2018-11
2018-11-20,3651,13975.7,18304,174,1440,2018-11
2018-11-21,3446,14168.15,15154,188,1359,2018-11
2018-11-22,3522,11789.710000000001,18905,181,1247,2018-11
2018-11-23,2610,10312.59,13210,102,1170,2018-11
2018-11-24,0,0.0,0,0,0,2018-11
2018-11-25,2609,7830.080000000001,10132,104,1135,2018-11
2018-11-26,3951,16431.739999999998,18232,125,1534,2018-11
2018-11-27,2416,7914.2,15141,170,977,2018-11
2018-11-28,6216,25808.5,27791,143,1351,2018-11
2018-11-29,4218,13631.36,26320,167,934,2018-11
2018-11-30,4404,22228.18,19040,108,1156,2018-11
2018-12-01,0,0.0,0,0,0,2018-12
2018-12-02,5450,15786.34,22365,95,1151,2018-12
2018-12-03,7756,35357.56,29374,133,1479,2018-12
2018-12-04,5926,170304.18,23401,111,1295,2018-12
2018-12-05,5294,19956.120000000003,27627,148,1229,2018-12
2018-12-06,5782,29325.260000000002,25150,183,1301,2018-12
2018-12-07,2758,12825.06,11716,91,1270,2018-12
2018-12-08,0,0.0,0,0,0,2018-12
2018-12-09,1451,3966.23,5595,51,801,2018-12
2018-12-10,2283,12388.27,10737,84,1172,2018-12
2018-12-11,2087,8257.36,11359,144,1030,2018-12
2018-12-12,1349,4819.3099999999995,8513,98,773,2018-12
2018-12-13,1790,5954.72,12556,150,937,2018-12
2018-12-14,3115,18131.21,10249,72,1372,2018-12
2018-12-15,0,0.0,0,0,0,2018-12
2018-12-16,522,1640.19,2542,25,392,2018-12
2018-12-17,1763,8081.79,7275,96,958,2018-12
2018-12-18,1586,12393.339999999998,5292,66,832,2018-12
2018-12-19,291,1962.4399999999996,1835,22,249,2018-12
2018-12-20,963,3902.18,4193,38,795,2018-12
2018-12-21,0,0.0,0,0,0,2018-12
2018-12-22,0,0.0,0,0,0,2018-12
2018-12-23,0,0.0,0,0,0,2018-12
2018-12-24,0,0.0,0,0,0,2018-12
2018-12-25,0,0.0,0,0,0,2018-12
2018-12-26,0,0.0,0,0,0,2018-12
2018-12-27,0,0.0,0,0,0,2018-12
2018-12-28,0,0.0,0,0,0,2018-12
2018-12-29,0,0.0,0,0,0,2018-12
2018-12-30,0,0.0,0,0,0,2018-12
2018-12-31,0,0.0,0,0,0,2018-12
2019-01-01,1184,4326.02,5614,57,833,2019-01
2019-01-02,1743,39220.59,8458,76,1023,2019-01
2019-01-03,1832,7950.660000000001,10229,78,1020,2019-01
2019-01-04,1794,5871.85,10141,58,1035,2019-01
2019-01-05,0,0.0,0,0,0,2019-01
2019-01-06,1117,3544.55,5896,51,651,2019-01
2019-01-07,1976,7827.630000000001,9057,61,1110,2019-01
2019-01-08,1454,5225.15,7923,84,956,2019-01
2019-01-09,1809,7600.879999999999,7752,62,1084,2019-01
2019-01-10,1445,5666.0199999999995,6858,51,954,2019-01
2019-01-11,1510,6553.24,8199,56,907,2019-01
2019-01-12,0,0.0,0,0,0,2019-01
2019-01-13,646,1854.5,2583,29,424,2019-01
2019-01-14,2557,9782.3,10421,55,1214,2019-01
2019-01-15,1447,6445.36,5174,51,900,2019-01
2019-01-16,1416,4739.15,7423,43,955,2019-01
2019-01-17,1502,8156.26,6837,54,963,2019-01
2019-01-18,1594,6757.129999999999,7695,64,989,2019-01
2019-01-19,0,0.0,0,0,0,2019-01
2019-01-20,879,2611.96,3605,30,573,2019-01
2019-01-21,1485,6682.31,7441,61,848,2019-01
2019-01-22,1654,6644.02,9179,86,893,2019-01
2019-01-23,1289,5233.1900000000005,6800,71,775,2019-01
2019-01-24,1575,7552.5,8887,88,898,2019-01
2019-01-25,1008,3995.6800000000003,5707,100,662,2019-01
2019-01-26,0,0.0,0,0,0,2019-01
2019-01-27,722,2321.7200000000003,2934,25,488,2019-01
2019-01-28,1509,6190.130000000001,7333,85,848,2019-01
2019-01-29,1574,5561.459999999999,8362,86,849,2019-01
2019-01-30,1411,5978.85,6722,74,802,2019-01
2019-01-31,989,3817.55,5602,53,604,2019-01
2019-02-01,1232,6316.53,6123,75,760,2019-02
2019-02-02,0,0.0,0,0,0,2019-02
2019-02-03,279,799.4499999999999,1209,11,220,2019-02
2019-02-04,1261,5356.04,5785,53,811,2019-02
2019-02-05,1228,5592.59,5494,58,771,2019-02
2019-02-06,879,4453.15,4141,31,604,2019-02
2019-02-07,785,3462.4600000000005,4670,66,532,2019-02
2019-02-08,957,5587.9400000000005,5085,95,665,2019-02
2019-02-09,0,0.0,0,0,0,2019-02
2019-02-10,624,1859.3600000000001,2154,24,430,2019-02
2019-02-11,1108,4374.6900000000005,6222,55,721,2019-02
2019-02-12,1335,7385.130000000001,7574,70,816,2019-02
2019-02-13,1191,3905.52,8118,69,699,2019-02
2019-02-14,1719,7810.66,8501,73,878,2019-02
2019-02-15,854,3084.8500000000004,5240,67,613,2019-02
2019-02-16,0,0.0,0,0,0,2019-02
2019-02-17,864,2721.29,3472,29,595,2019-02
2019-02-18,1425,17596.67,8133,59,818,2019-02
2019-02-19,1593,5573.04,8615,64,900,2019-02
2019-02-20,1578,7190.040000000001,8022,68,862,2019-02
2019-02-21,1294,5068.530000000001,8106,66,784,2019-02
2019-02-22,978,3507.9400000000005,7219,51,596,2019-02
2019-02-23,0,0.0,0,0,0,2019-02
2019-02-24,812,2449.63,3619,35,566,2019-02
2019-02-25,1737,7995.4,7310,61,931,2019-02
2019-02-26,1361,7259.88,8008,67,845,2019-02
2019-02-27,935,3467.0600000000004,6053,67,550,2019-02
2019-02-28,1389,5659.09,7583,85,814,2019-02
2019-03-01,1107,3255.5,6483,56,723,2019-03
2019-03-02,0,0.0,0,0,0,2019-03
2019-03-03,844,2845.04,3385,35,520,2019-03
2019-03-04,1971,10757.98,7875,107,1058,2019-03
2019-03-05,1600,5333.13,8907,61,888,2019-03
2019-03-06,1277,4801.92,7158,79,778,2019-03
2019-03-07,1131,3723.8999999999996,7185,90,678,2019-03
2019-03-08,959,10475.689999999999,5861,66,615,2019-03
2019-03-09,0,0.0,0,0,0,2019-03
2019-03-10,537,1374.63,2014,17,419,2019-03
2019-03-11,1111,3851.69,6147,61,688,2019-03
2019-03-12,1292,11141.28,6931,65,728,2019-03
2019-03-13,874,3178.31,5766,59,588,2019-03
2019-03-14,2074,8655.669999999998,9453,88,1081,2019-03
2019-03-15,1379,17046.97,7240,76,788,2019-03
2019-03-16,0,0.0,0,0,0,2019-03
2019-03-17,1453,5053.790000000001,7791,64,864,2019-03
2019-03-18,1068,2938.76,6735,69,637,2019-03
2019-03-19,2384,10389.57,9848,83,1159,2019-03
2019-03-20,1319,4778.02,7486,88,793,2019-03
2019-03-21,1577,4687.93,9152,95,795,2019-03
2019-03-22,1386,5604.099999999999,6963,67,824,2019-03
2019-03-23,0,0.0,0,0,0,2019-03
2019-03-24,737,2176.3999999999996,3193,46,515,2019-03
2019-03-25,1672,9699.41,8599,85,904,2019-03
