date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-02-13,1879,7831.6,8774,105,1073,2018-02
2018-02-14,945,2971.8900000000003,5964,58,618,2018-02
2018-02-15,1319,3905.03,7601,84,765,2018-02
2018-02-16,1634,7938.45,5494,64,923,2018-02
2018-02-17,0,0.0,0,0,0,2018-02
2018-02-18,931,3171.4010000000003,3924,58,598,2018-02
2018-02-19,1070,3491.9900000000002,7473,79,668,2018-02
2018-02-20,1092,3843.9399999999996,5877,75,721,2018-02
2018-02-21,1201,4674.941,5321,113,775,2018-02
2018-02-22,1531,5088.370000000001,9235,88,861,2018-02
2018-02-23,999,7474.591,4627,61,695,2018-02
2018-02-24,0,0.0,0,0,0,2018-02
2018-02-25,1251,3800.09,5318,55,726,2018-02
2018-02-26,1162,4292.2,6374,93,775,2018-02
2018-02-27,1480,6257.64,6471,129,927,2018-02
2018-02-28,1597,5528.219999999999,8869,71,962,2018-02
2018-03-01,1801,7018.01,10659,95,971,2018-03
2018-03-02,1133,4574.2,5336,77,705,2018-03
2018-03-03,0,0.0,0,0,0,2018-03
2018-03-04,1675,5884.59,7347,65,1028,2018-03
2018-03-05,1866,9343.65,8016,100,1036,2018-03
2018-03-06,1153,6179.93,6259,97,749,2018-03
2018-03-07,1525,5986.6,7997,77,909,2018-03
2018-03-08,1295,5351.3099999999995,6396,75,855,2018-03
2018-03-09,821,3330.48,4337,46,612,2018-03
2018-03-10,0,0.0,0,0,0,2018-03
2018-03-11,640,1763.77,2621,24,436,2018-03
2018-03-12,1550,7081.801,5966,73,933,2018-03
2018-03-13,1335,5005.5,6804,86,808,2018-03
2018-03-14,1226,4041.67,7133,52,749,2018-03
2018-03-15,1401,5826.54,8140,91,790,2018-03
2018-03-16,1288,13837.490000000002,6393,82,715,2018-03
2018-03-17,0,0.0,0,0,0,2018-03
2018-03-18,1367,3901.4700000000003,6689,62,791,2018-03
2018-03-19,1462,6293.4,7552,99,866,2018-03
2018-03-20,1265,52280.04000000001,6213,76,736,2018-03
2018-03-21,1391,6807.48,7029,102,804,2018-03
2018-03-22,1692,18308.93,8640,100,885,2018-03
2018-03-23,1186,4234.21,5995,74,784,2018-03
2018-03-24,0,0.0,0,0,0,2018-03
2018-03-25,1838,4761.2300000000005,9368,60,904,2018-03
2018-03-26,1968,8582.630000000001,9488,94,1028,2018-03
2018-03-27,1799,7089.4,9317,103,989,2018-03
2018-03-28,1890,7832.74,8976,85,954,2018-03
2018-03-29,1525,6173.91,7777,105,883,2018-03
2018-03-30,0,0.0,0,0,0,2018-03
2018-03-31,0,0.0,0,0,0,2018-03
2018-04-01,0,0.0,0,0,0,2018-04
2018-04-02,0,0.0,0,0,0,2018-04
2018-04-03,1092,3815.88,5547,66,694,2018-04
2018-04-04,1273,4675.700000000001,6649,63,806,2018-04
2018-04-05,1963,7155.570000000001,10736,92,1003,2018-04
2018-04-06,795,3124.43,4327,52,545,2018-04
2018-04-07,0,0.0,0,0,0,2018-04
2018-04-08,1030,2992.37,5379,41,625,2018-04
2018-04-09,859,2668.16,5430,76,550,2018-04
2018-04-10,1236,4001.22,5945,86,729,2018-04
2018-04-11,986,3009.92,6374,58,577,2018-04
2018-04-12,1135,24186.760000000002,7243,87,648,2018-04
2018-04-13,743,2220.37,4618,43,528,2018-04
2018-04-14,0,0.0,0,0,0,2018-04
2018-04-15,1380,4765.13,5849,49,732,2018-04
2018-04-16,3002,15214.32,10716,79,1222,2018-04
2018-04-17,1444,13570.099999999999,7331,73,801,2018-04
2018-04-18,1045,3978.9,5592,72,664,2018-04
2018-04-19,1403,16626.53,8763,121,768,2018-04
2018-04-20,1126,5757.71,6472,66,658,2018-04
2018-04-21,0,0.0,0,0,0,2018-04
2018-04-22,1263,4104.5,5678,48,700,2018-04
2018-04-23,1788,7792.66,7749,113,896,2018-04
2018-04-24,1642,5421.8,10822,103,835,2018-04
2018-04-25,1633,5386.82,9976,72,860,2018-04
2018-04-26,1874,-45645.329,9783,98,987,2018-04
2018-04-27,1165,5924.34,5409,89,707,2018-04
2018-04-28,0,0.0,0,0,0,2018-04
2018-04-29,789,2458.2700000000004,4096,40,505,2018-04
2018-04-30,0,0.0,0,0,0,2018-04
2018-05-01,1292,6558.59,6230,89,756,2018-05
2018-05-02,1505,6829.629999999999,7223,112,804,2018-05
2018-05-03,1571,5986.12,7929,111,842,2018-05
2018-05-04,1318,4065.4,9096,86,800,2018-05
2018-05-05,0,0.0,0,0,0,2018-05
2018-05-06,1584,4560.4400000000005,7027,60,832,2018-05
2018-05-07,1499,7791.990000000001,8178,113,869,2018-05
2018-05-08,1614,5861.5,9081,174,952,2018-05
2018-05-09,1194,4279.07,6764,124,768,2018-05
2018-05-10,1304,5160.639999999999,6709,88,748,2018-05
2018-05-11,939,3824.12,4712,101,588,2018-05
2018-05-12,0,0.0,0,0,0,2018-05
2018-05-13,1470,4511.38,5261,45,825,2018-05
2018-05-14,1403,4783.37,7092,143,823,2018-05
2018-05-15,1485,5745.870000000001,6550,87,816,2018-05
2018-05-16,1213,4344.93,6033,76,716,2018-05
2018-05-17,1549,6271.67,8774,83,824,2018-05
2018-05-18,1166,5391.969999999999,4471,115,768,2018-05
2018-05-19,0,0.0,0,0,0,2018-05
2018-05-20,1221,4210.039999999999,6502,50,621,2018-05
2018-05-21,1302,5204.12,8853,92,732,2018-05
2018-05-22,1343,4746.97,7018,149,781,2018-05
2018-05-23,1540,7613.98,7472,108,785,2018-05
2018-05-24,2027,6246.21,11086,98,934,2018-05
2018-05-25,1245,5509.61,6502,95,734,2018-05
2018-05-26,0,0.0,0,0,0,2018-05
2018-05-27,804,2380.0299999999997,3529,35,567,2018-05
2018-05-28,0,0.0,0,0,0,2018-05
2018-05-29,1190,4108.379999999999,5513,51,753,2018-05
2018-05-30,944,3566.19,4196,51,675,2018-05
2018-05-31,1520,6883.14,7061,103,905,2018-05
2018-06-01,1415,7321.799999999999,4896,137,872,2018-06
2018-06-02,0,0.0,0,0,0,2018-06
2018-06-03,2168,6899.4,9717,74,966,2018-06
2018-06-04,2523,9096.92,11491,112,1135,2018-06
2018-06-05,2070,12488.35,9128,117,1060,2018-06
2018-06-06,1398,4472.8099999999995,8195,91,776,2018-06
2018-06-07,1018,4289.950000000001,5921,94,588,2018-06
2018-06-08,1651,14499.599999999999,8868,97,886,2018-06
2018-06-09,0,0.0,0,0,0,2018-06
2018-06-10,1423,4625.93,6985,75,817,2018-06
2018-06-11,1457,4963.16,6425,69,871,2018-06
2018-06-12,1415,7162.92,7422,76,829,2018-06
2018-06-13,1771,5965.740000000001,9757,90,944,2018-06
2018-06-14,1627,73158.45000000003,8007,94,791,2018-06
2018-06-15,894,3865.3199999999997,4643,64,576,2018-06
2018-06-16,0,0.0,0,0,0,2018-06
2018-06-17,423,1507.03,1927,25,322,2018-06
2018-06-18,1773,5770.82,8328,51,1001,2018-06
2018-06-19,908,3696.0300000000007,4422,39,621,2018-06
2018-06-20,1068,3835.2700000000004,6070,63,700,2018-06
2018-06-21,1385,9255.04,5823,109,704,2018-06
2018-06-22,1164,5369.15,5577,50,771,2018-06
2018-06-23,0,0.0,0,0,0,2018-06
2018-06-24,1283,4149.530000000001,5699,62,757,2018-06
2018-06-25,1517,5556.59,7847,67,819,2018-06
2018-06-26,1447,5379.119999999999,8526,76,844,2018-06
2018-06-27,1665,6374.780000000001,8367,131,879,2018-06
2018-06-28,1660,5728.96,9853,91,858,2018-06
2018-06-29,818,2416.83,4463,48,510,2018-06
2018-06-30,0,0.0,0,0,0,2018-06
2018-07-01,680,2285.55,2640,22,463,2018-07
2018-07-02,1778,5926.14,10078,117,735,2018-07
2018-07-03,1007,4167.83,5333,55,641,2018-07
2018-07-04,1572,9593.009999999998,7095,92,875,2018-07
2018-07-05,1230,3953.5800000000004,6897,90,759,2018-07
2018-07-06,798,3530.9700000000003,3621,49,563,2018-07
2018-07-07,0,0.0,0,0,0,2018-07
2018-07-08,708,2040.46,2533,29,497,2018-07
2018-07-09,1142,5161.58,5215,63,707,2018-07
2018-07-10,1027,4329.04,4308,59,691,2018-07
2018-07-11,1244,4899.68,5558,98,754,2018-07
2018-07-12,1522,10234.44,8893,98,826,2018-07
2018-07-13,1125,4074.7900000000004,6667,123,727,2018-07
2018-07-14,0,0.0,0,0,0,2018-07
2018-07-15,830,2810.9700000000003,4149,41,562,2018-07
2018-07-16,1328,-39092.100000000006,7715,60,749,2018-07
2018-07-17,1113,4013.72,6516,61,645,2018-07
2018-07-18,1190,5547.929999999999,6516,78,718,2018-07
2018-07-19,1579,7264.9800000000005,7312,101,813,2018-07
2018-07-20,933,3171.25,5272,50,627,2018-07
2018-07-21,0,0.0,0,0,0,2018-07
2018-07-22,1223,3845.73,6846,52,724,2018-07
2018-07-23,1431,5606.49,7984,68,787,2018-07
2018-07-24,844,3060.29,5600,76,588,2018-07
2018-07-25,1253,3920.21,7820,82,698,2018-07
2018-07-26,1846,11075.990000000002,8248,93,899,2018-07
2018-07-27,701,2958.21,4246,63,486,2018-07
2018-07-28,0,0.0,0,0,0,2018-07
2018-07-29,886,2734.49,4113,39,583,2018-07
2018-07-30,1174,6417.4400000000005,6838,70,693,2018-07
2018-07-31,1459,7927.74,6591,80,841,2018-07
2018-08-01,1357,6084.15,7307,61,837,2018-08
2018-08-02,1263,3341.31,7491,69,724,2018-08
2018-08-03,533,1803.5900000000001,4064,56,393,2018-08
2018-08-04,0,0.0,0,0,0,2018-08
2018-08-05,889,2509.7200000000003,4456,46,566,2018-08
2018-08-06,783,2315.1500000000005,4956,70,550,2018-08
2018-08-07,1656,7307.75,5995,52,915,2018-08
2018-08-08,985,5391.6,4611,47,629,2018-08
2018-08-09,1819,8194.369999999999,9584,155,944,2018-08
2018-08-10,1465,5729.45,7773,100,783,2018-08
2018-08-11,0,0.0,0,0,0,2018-08
2018-08-12,990,2922.74,5663,59,572,2018-08
2018-08-13,898,3474.54,4804,70,628,2018-08
2018-08-14,884,2946.21,5966,63,604,2018-08
2018-08-15,1525,5058.83,7881,59,932,2018-08
2018-08-16,1365,5068.49,7232,75,746,2018-08
2018-08-17,1073,3791.41,6235,53,717,2018-08
2018-08-18,0,0.0,0,0,0,2018-08
2018-08-19,1279,3751.31,7768,59,737,2018-08
2018-08-20,1030,3185.66,6681,56,657,2018-08
2018-08-21,1086,3480.68,7189,68,677,2018-08
2018-08-22,1546,5987.060000000001,9267,98,840,2018-08
2018-08-23,1528,6807.26,8578,93,806,2018-08
2018-08-24,918,26392.43,4261,46,611,2018-08
2018-08-25,0,0.0,0,0,0,2018-08
2018-08-26,812,2302.29,5043,40,484,2018-08
2018-08-27,0,0.0,0,0,0,2018-08
2018-08-28,1558,6222.34,7044,61,867,2018-08
2018-08-29,769,3402.7300000000005,3569,68,544,2018-08
2018-08-30,1443,4576.02,8327,84,818,2018-08
2018-08-31,995,3845.19,5395,72,638,2018-08
2018-09-01,0,0.0,0,0,0,2018-09
2018-09-02,720,2013.3200000000002,3797,32,473,2018-09
2018-09-03,1333,5691.49,5595,60,779,2018-09
2018-09-04,1048,3718.65,5889,50,683,2018-09
2018-09-05,990,3307.4700000000003,5739,56,645,2018-09
2018-09-06,1335,6463.58,6818,90,801,2018-09
2018-09-07,968,3633.26,5434,47,607,2018-09
2018-09-08,0,0.0,0,0,0,2018-09
2018-09-09,1245,3639.83,5808,47,699,2018-09
2018-09-10,1917,7615.530000000001,8971,102,976,2018-09
2018-09-11,1179,3682.25,6640,57,728,2018-09
2018-09-12,1183,3691.0499999999997,6881,83,745,2018-09
2018-09-13,1445,30369.511000000006,7790,109,825,2018-09
2018-09-14,1015,4271.09,5619,76,669,2018-09
2018-09-15,0,0.0,0,0,0,2018-09
2018-09-16,1958,4999.02,8958,59,976,2018-09
2018-09-17,1638,8397.07,9056,88,917,2018-09
2018-09-18,2204,6889.42,14822,130,978,2018-09
2018-09-19,1403,5368.54,8147,96,663,2018-09
2018-09-20,1920,5572.2300000000005,12438,95,933,2018-09
2018-09-21,1362,9160.960000000001,7638,80,758,2018-09
2018-09-22,0,0.0,0,0,0,2018-09
2018-09-23,1459,4197.75,8364,74,755,2018-09
2018-09-24,2035,38898.729999999996,13246,97,983,2018-09
2018-09-25,2598,9947.07,14689,163,1166,2018-09
2018-09-26,1838,6030.540000000001,12257,121,964,2018-09
2018-09-27,1822,14005.459999999997,11802,107,916,2018-09
2018-09-28,1567,6509.780000000001,8133,74,875,2018-09
2018-09-29,0,0.0,0,0,0,2018-09
2018-09-30,1994,6550.34,9763,81,896,2018-09
2018-10-01,1946,6847.389999999999,12207,90,969,2018-10
2018-10-02,2610,62415.04,17363,194,1148,2018-10
2018-10-03,1166,3808.96,8900,67,688,2018-10
2018-10-04,3415,13757.24,16872,153,1316,2018-10
2018-10-05,1886,6897.49,10814,89,984,2018-10
2018-10-06,0,0.0,0,0,0,2018-10
2018-10-07,1614,4999.61,7943,67,845,2018-10
2018-10-08,2255,6959.24,12162,116,1084,2018-10
2018-10-09,2324,7848.46,13713,135,1117,2018-10
2018-10-10,1881,14631.129999999997,10291,90,961,2018-10
2018-10-11,1729,6145.030000000001,11660,109,935,2018-10
2018-10-12,2147,28363.949999999997,11767,129,1038,2018-10
2018-10-13,0,0.0,0,0,0,2018-10
2018-10-14,2682,7332.47,12395,79,1117,2018-10
2018-10-15,2700,10600.19,11695,168,1214,2018-10
2018-10-16,2104,8188.14,10639,87,1059,2018-10
2018-10-17,2417,-29762.210000000006,12716,113,1078,2018-10
2018-10-18,1907,7169.76,10030,102,1007,2018-10
2018-10-19,2051,9013.59,9206,128,1084,2018-10
2018-10-20,0,0.0,0,0,0,2018-10
2018-10-21,2259,6688.93,10622,82,1008,2018-10
2018-10-22,1832,5546.13,9152,98,989,2018-10
2018-10-23,2125,6853.299999999999,11526,116,1045,2018-10
2018-10-24,1518,5263.74,7401,70,860,2018-10
2018-10-25,1448,6409.16,6689,103,855,2018-10
2018-10-26,1748,6381.7,10241,84,929,2018-10
2018-10-27,0,0.0,0,0,0,2018-10
2018-10-28,2621,7288.900000000001,11488,85,1130,2018-10
2018-10-29,2135,9301.789999999999,9042,101,1131,2018-10
2018-10-30,2169,7548.5,11526,165,1067,2018-10
2018-10-31,1847,6519.370000000001,8822,132,1002,2018-10
2018-11-01,3614,13237.57,18102,207,1385,2018-11
2018-11-02,1596,6208.85,7708,124,968,2018-11
2018-11-03,0,0.0,0,0,0,2018-11
2018-11-04,2742,7408.07,13217,86,1086,2018-11
2018-11-05,2447,22800.790999999997,11872,112,1205,2018-11
2018-11-06,2687,11268.44,14712,140,1068,2018-11
2018-11-07,3406,11903.619999999999,15142,141,1440,2018-11
2018-11-08,3121,12084.880000000001,15701,185,1266,2018-11
2018-11-09,2792,11694.25,11345,105,1236,2018-11
2018-11-10,0,0.0,0,0,0,2018-11
2018-11-11,2849,8128.599999999999,10698,91,1211,2018-11
2018-11-12,3423,13073.919999999998,13987,122,1351,2018-11
2018-11-13,2917,9902.54,14961,137,1297,2018-11
2018-11-14,2779,10694.721000000001,13869,124,1264,2018-11
2018-11-15,2767,10349.54,12867,110,1194,2018-11
2018-11-16,2270,8210.9,10709,128,1072,2018-11
2018-11-17,0,0.0,0,0,0,2018-11
2018-11-18,3118,8270.470000000001,13237,92,1255,2018-11
2018-11-19,3005,11934.310000000001,11968,96,1283,2018-11
2018-11-20,3364,13055.55,16559,160,1353,2018-11
2018-11-21,3313,13489.87,14719,181,1324,2018-11
2018-11-22,3453,11494.19,18331,177,1237,2018-11
2018-11-23,2241,8913.59,10167,86,1087,2018-11
2018-11-24,0,0.0,0,0,0,2018-11
2018-11-25,2526,7556.88,9368,101,1109,2018-11
2018-11-26,3665,15412.48,15547,112,1480,2018-11
2018-11-27,2192,7165.05,13301,157,927,2018-11
2018-11-28,5898,24856.16,24644,135,1326,2018-11
2018-11-29,4188,13504.96,26123,163,933,2018-11
2018-11-30,4022,20626.019999999997,15815,94,1111,2018-11
2018-12-01,0,0.0,0,0,0,2018-12
2018-12-02,4986,14212.14,18131,86,1088,2018-12
2018-12-03,7638,34715.9,28444,126,1473,2018-12
2018-12-04,5708,169539.62,21601,107,1276,2018-12
2018-12-05,4984,19080.82,24566,141,1202,2018-12
2018-12-06,5270,27164.940000000002,21446,167,1248,2018-12
2018-12-07,2629,12300.3,10594,86,1243,2018-12
2018-12-08,0,0.0,0,0,0,2018-12
2018-12-09,1403,3874.2699999999995,5052,50,767,2018-12
2018-12-10,2257,12253.779999999999,10550,80,1166,2018-12
2018-12-11,1995,8027.23,10770,138,993,2018-12
2018-12-12,1273,4661.8099999999995,8364,94,728,2018-12
2018-12-13,1746,5808.610000000001,12139,143,923,2018-12
2018-12-14,2816,16826.449999999997,7583,52,1308,2018-12
2018-12-15,0,0.0,0,0,0,2018-12
2018-12-16,480,1454.18,2172,23,361,2018-12
2018-12-17,1593,7545.17,6083,87,906,2018-12
2018-12-18,1466,11841.35,4311,60,780,2018-12
2018-12-19,250,1908.67,1284,20,212,2018-12
2018-12-20,870,3570.8,3375,33,733,2018-12
2018-12-21,0,0.0,0,0,0,2018-12
2018-12-22,0,0.0,0,0,0,2018-12
2018-12-23,0,0.0,0,0,0,2018-12
2018-12-24,0,0.0,0,0,0,2018-12
2018-12-25,0,0.0,0,0,0,2018-12
2018-12-26,0,0.0,0,0,0,2018-12
2018-12-27,0,0.0,0,0,0,2018-12
2018-12-28,0,0.0,0,0,0,2018-12
2018-12-29,0,0.0,0,0,0,2018-12
2018-12-30,0,0.0,0,0,0,2018-12
2018-12-31,0,0.0,0,0,0,2018-12
2019-01-01,1170,4228.52,5472,55,828,2019-01
2019-01-02,1628,38781.34,7723,65,974,2019-01
2019-01-03,1728,6472.18,9301,69,985,2019-01
2019-01-04,1431,4793.46,7343,51,902,2019-01
2019-01-05,0,0.0,0,0,0,2019-01
2019-01-06,1043,3265.84,5262,47,613,2019-01
2019-01-07,1795,7129.17,7737,53,1038,2019-01
2019-01-08,1361,4894.3099999999995,7034,76,928,2019-01
2019-01-09,1687,6943.4400000000005,6719,54,1040,2019-01
2019-01-10,1368,5419.42,6158,49,918,2019-01
2019-01-11,1264,5904.01,5770,47,828,2019-01
2019-01-12,0,0.0,0,0,0,2019-01
2019-01-13,646,1854.5,2583,29,424,2019-01
2019-01-14,2416,9302.669999999998,9277,50,1157,2019-01
2019-01-15,1362,6132.5199999999995,4238,47,857,2019-01
2019-01-16,1186,4142.04,5335,35,875,2019-01
2019-01-17,1390,7793.719999999999,5804,47,923,2019-01
2019-01-18,1462,6388.74,6296,59,945,2019-01
2019-01-19,0,0.0,0,0,0,2019-01
2019-01-20,867,2551.56,3515,29,565,2019-01
2019-01-21,1279,5831.54,5623,53,765,2019-01
2019-01-22,1489,6002.110000000001,7725,76,841,2019-01
2019-01-23,1088,4654.76,4999,65,692,2019-01
2019-01-24,1335,4693.88,7195,77,795,2019-01
2019-01-25,871,3465.64,4727,93,598,2019-01
2019-01-26,0,0.0,0,0,0,2019-01
2019-01-27,722,2321.7200000000003,2934,25,488,2019-01
2019-01-28,1312,5485.02,5712,76,769,2019-01
2019-01-29,1445,5015.740000000001,7299,77,819,2019-01
2019-01-30,1355,5740.0,6209,67,783,2019-01
2019-01-31,863,3151.92,4802,45,540,2019-01
2019-02-01,1080,5757.700000000001,5191,68,677,2019-02
2019-02-02,0,0.0,0,0,0,2019-02
2019-02-03,279,799.4499999999999,1209,11,220,2019-02
2019-02-04,1142,4376.7699999999995,5214,46,764,2019-02
2019-02-05,1163,5386.59,4998,50,742,2019-02
2019-02-06,746,3985.7599999999998,2852,26,533,2019-02
2019-02-07,750,3358.2200000000003,4331,63,515,2019-02
2019-02-08,882,5277.92,4443,90,624,2019-02
2019-02-09,0,0.0,0,0,0,2019-02
2019-02-10,624,1859.3600000000001,2154,24,430,2019-02
2019-02-11,909,3763.7599999999998,4308,47,642,2019-02
2019-02-12,1111,6739.75,5866,64,728,2019-02
2019-02-13,1050,3541.76,6671,63,627,2019-02
2019-02-14,1608,7366.91,7691,66,847,2019-02
2019-02-15,766,2785.32,4408,59,552,2019-02
2019-02-16,0,0.0,0,0,0,2019-02
2019-02-17,864,2721.29,3472,29,595,2019-02
2019-02-18,1102,15973.820000000002,4973,45,715,2019-02
2019-02-19,1546,5502.540000000001,8100,61,890,2019-02
2019-02-20,1528,7000.9,7488,64,849,2019-02
2019-02-21,1219,4793.93,7477,62,758,2019-02
2019-02-22,911,3224.040000000001,6670,46,575,2019-02
2019-02-23,0,0.0,0,0,0,2019-02
2019-02-24,797,2391.38,3516,33,555,2019-02
2019-02-25,1628,7588.599999999999,6390,53,905,2019-02
2019-02-26,1051,4281.16,5388,55,681,2019-02
2019-02-27,890,3314.8,5734,64,534,2019-02
2019-02-28,1222,5017.24,5888,75,749,2019-02
2019-03-01,950,2668.86,5184,48,669,2019-03
2019-03-02,0,0.0,0,0,0,2019-03
2019-03-03,844,2845.04,3385,35,520,2019-03
2019-03-04,1905,10432.37,7548,98,1040,2019-03
2019-03-05,1491,5006.22,7888,56,858,2019-03
2019-03-06,1155,4398.75,6184,75,743,2019-03
2019-03-07,954,3128.4900000000002,5514,81,590,2019-03
2019-03-08,873,3440.3900000000003,5152,59,573,2019-03
2019-03-09,0,0.0,0,0,0,2019-03
2019-03-10,519,1320.81,1854,16,411,2019-03
2019-03-11,924,3105.14,4778,51,604,2019-03
2019-03-12,1155,5476.629999999999,5649,57,671,2019-03
2019-03-13,786,2682.4700000000003,5237,54,546,2019-03
2019-03-14,1907,8037.3,7885,80,1029,2019-03
2019-03-15,1259,16580.22,6268,70,743,2019-03
2019-03-16,0,0.0,0,0,0,2019-03
2019-03-17,1388,4735.41,7259,58,838,2019-03
2019-03-18,999,2739.6600000000003,6503,64,617,2019-03
2019-03-19,2207,9746.83,8437,75,1129,2019-03
2019-03-20,1185,4356.14,6192,80,748,2019-03
2019-03-21,1460,4163.84,8128,85,757,2019-03
2019-03-22,1178,4880.17,5100,57,756,2019-03
2019-03-23,0,0.0,0,0,0,2019-03
2019-03-24,725,2087.31,3132,43,506,2019-03
2019-03-25,1462,9035.97,6583,74,847,2019-03
2019-03-26,1852,8698.99,9835,92,964,2019-03
2019-03-27,1509,4836.01,8680,113,871,2019-03
