date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-02-21,0,0.0,0,0,0,2018-02
2018-02-22,10,70.58,64,2,9,2018-02
2018-02-23,0,0.0,0,0,0,2018-02
2018-02-24,0,0.0,0,0,0,2018-02
2018-02-25,36,127.30000000000001,290,2,32,2018-02
2018-02-26,0,0.0,0,0,0,2018-02
2018-02-27,17,71.4,118,2,17,2018-02
2018-02-28,29,87.22000000000001,180,3,28,2018-02
2018-03-01,0,0.0,0,0,0,2018-03
2018-03-02,31,127.99999999999999,311,3,29,2018-03
2018-03-03,0,0.0,0,0,0,2018-03
2018-03-04,127,348.31999999999994,1077,2,125,2018-03
2018-03-05,30,105.01,233,3,28,2018-03
2018-03-06,8,181.37,43,2,7,2018-03
2018-03-07,23,81.4,173,2,23,2018-03
2018-03-08,0,0.0,0,0,0,2018-03
2018-03-09,1,1.9500000000000002,2,1,1,2018-03
2018-03-10,0,0.0,0,0,0,2018-03
2018-03-11,0,0.0,0,0,0,2018-03
2018-03-12,8,42.099999999999994,54,2,8,2018-03
2018-03-13,54,175.72999999999996,371,4,46,2018-03
2018-03-14,38,106.4,519,2,38,2018-03
2018-03-15,53,155.65999999999997,496,2,52,2018-03
2018-03-16,0,0.0,0,0,0,2018-03
2018-03-17,0,0.0,0,0,0,2018-03
2018-03-18,0,0.0,0,0,0,2018-03
2018-03-19,42,142.03,340,2,38,2018-03
2018-03-20,3,11.45,6,1,3,2018-03
2018-03-21,7,25.39,87,1,7,2018-03
2018-03-22,34,152.20000000000002,298,3,33,2018-03
2018-03-23,109,377.1300000000001,792,3,107,2018-03
2018-03-24,0,0.0,0,0,0,2018-03
2018-03-25,0,0.0,0,0,0,2018-03
2018-03-26,1,2.1,3,1,1,2018-03
2018-03-27,0,0.0,0,0,0,2018-03
2018-03-28,5,29.549999999999997,3,1,5,2018-03
2018-03-29,123,361.72999999999996,1048,5,97,2018-03
2018-03-30,0,0.0,0,0,0,2018-03
2018-03-31,0,0.0,0,0,0,2018-03
2018-04-01,0,0.0,0,0,0,2018-04
2018-04-02,0,0.0,0,0,0,2018-04
2018-04-03,0,0.0,0,0,0,2018-04
2018-04-04,32,79.95,302,1,32,2018-04
2018-04-05,38,72.35000000000001,125,2,35,2018-04
2018-04-06,81,213.89,733,2,74,2018-04
2018-04-07,0,0.0,0,0,0,2018-04
2018-04-08,59,120.31000000000002,730,2,59,2018-04
2018-04-09,47,431.641,415,3,47,2018-04
2018-04-10,0,0.0,0,0,0,2018-04
2018-04-11,36,120.09,312,2,36,2018-04
2018-04-12,19,41.96999999999999,192,1,19,2018-04
2018-04-13,21,94.07000000000001,131,1,21,2018-04
2018-04-14,0,0.0,0,0,0,2018-04
2018-04-15,0,0.0,0,0,0,2018-04
2018-04-16,25,49.83000000000001,252,1,25,2018-04
2018-04-17,40,154.33999999999997,268,3,37,2018-04
2018-04-18,58,183.82,659,2,57,2018-04
2018-04-19,55,164.91999999999996,465,4,50,2018-04
2018-04-20,10,49.68999999999999,25,2,10,2018-04
2018-04-21,0,0.0,0,0,0,2018-04
2018-04-22,36,101.2,305,1,36,2018-04
2018-04-23,71,245.22999999999996,710,3,62,2018-04
2018-04-24,0,0.0,0,0,0,2018-04
2018-04-25,16,81.6,111,1,16,2018-04
2018-04-26,3,14.850000000000001,6,1,3,2018-04
2018-04-27,19,84.05000000000001,151,1,19,2018-04
2018-04-28,0,0.0,0,0,0,2018-04
2018-04-29,10,48.45,96,1,10,2018-04
2018-04-30,0,0.0,0,0,0,2018-04
2018-05-01,8,35.4,15,2,8,2018-05
2018-05-02,22,63.04,209,1,22,2018-05
2018-05-03,48,182.80999999999997,463,2,48,2018-05
2018-05-04,0,0.0,0,0,0,2018-05
2018-05-05,0,0.0,0,0,0,2018-05
2018-05-06,0,0.0,0,0,0,2018-05
2018-05-07,3,16.15,11,1,3,2018-05
2018-05-08,7,58.540000000000006,49,1,7,2018-05
2018-05-09,34,88.61,297,1,34,2018-05
2018-05-10,19,62.24,176,1,19,2018-05
2018-05-11,9,25.62,23,3,9,2018-05
2018-05-12,0,0.0,0,0,0,2018-05
2018-05-13,0,0.0,0,0,0,2018-05
2018-05-14,29,104.22000000000001,256,1,29,2018-05
2018-05-15,16,83.05,120,2,16,2018-05
2018-05-16,1,10.95,4,1,1,2018-05
2018-05-17,21,83.02,121,2,21,2018-05
2018-05-18,76,301.11,558,2,75,2018-05
2018-05-19,0,0.0,0,0,0,2018-05
2018-05-20,16,47.75000000000001,137,1,16,2018-05
2018-05-21,14,35.379999999999995,139,1,14,2018-05
2018-05-22,0,0.0,0,0,0,2018-05
2018-05-23,3,20.5,8,2,3,2018-05
2018-05-24,10,60.95,73,2,10,2018-05
2018-05-25,37,88.37999999999998,337,2,35,2018-05
2018-05-26,0,0.0,0,0,0,2018-05
2018-05-27,0,0.0,0,0,0,2018-05
2018-05-28,0,0.0,0,0,0,2018-05
2018-05-29,24,101.38999999999999,129,2,24,2018-05
2018-05-30,0,0.0,0,0,0,2018-05
2018-05-31,0,0.0,0,0,0,2018-05
2018-06-01,30,78.77999999999999,294,1,30,2018-06
2018-06-02,0,0.0,0,0,0,2018-06
2018-06-03,20,44.900000000000006,279,1,20,2018-06
2018-06-04,100,364.34999999999997,825,6,90,2018-06
2018-06-05,22,358.15000000000003,203,4,22,2018-06
2018-06-06,0,0.0,0,0,0,2018-06
2018-06-07,15,35.32,136,1,15,2018-06
2018-06-08,0,0.0,0,0,0,2018-06
2018-06-09,0,0.0,0,0,0,2018-06
2018-06-10,23,76.32,147,2,23,2018-06
2018-06-11,0,0.0,0,0,0,2018-06
2018-06-12,103,247.48999999999998,1072,2,102,2018-06
2018-06-13,43,105.43000000000002,374,1,43,2018-06
2018-06-14,0,0.0,0,0,0,2018-06
2018-06-15,0,0.0,0,0,0,2018-06
2018-06-16,0,0.0,0,0,0,2018-06
2018-06-17,12,47.769999999999996,138,1,12,2018-06
2018-06-18,0,0.0,0,0,0,2018-06
2018-06-19,0,0.0,0,0,0,2018-06
2018-06-20,0,0.0,0,0,0,2018-06
2018-06-21,92,161.19,926,1,92,2018-06
2018-06-22,0,0.0,0,0,0,2018-06
2018-06-23,0,0.0,0,0,0,2018-06
2018-06-24,0,0.0,0,0,0,2018-06
2018-06-25,43,98.78,237,4,42,2018-06
2018-06-26,36,137.59999999999997,345,3,35,2018-06
2018-06-27,65,248.67999999999998,568,4,62,2018-06
2018-06-28,47,161.36,416,2,45,2018-06
2018-06-29,223,771.57,1823,2,209,2018-06
2018-06-30,0,0.0,0,0,0,2018-06
2018-07-01,0,0.0,0,0,0,2018-07
2018-07-02,37,159.81,253,3,36,2018-07
2018-07-03,53,256.8,249,3,52,2018-07
2018-07-04,21,42.79,236,1,21,2018-07
2018-07-05,81,2329.6799999999994,779,8,46,2018-07
2018-07-06,13,39.260000000000005,89,1,13,2018-07
2018-07-07,0,0.0,0,0,0,2018-07
2018-07-08,0,0.0,0,0,0,2018-07
2018-07-09,33,82.21000000000001,328,1,33,2018-07
2018-07-10,0,0.0,0,0,0,2018-07
2018-07-11,2,11.2,3,2,2,2018-07
2018-07-12,0,0.0,0,0,0,2018-07
2018-07-13,40,102.81,483,2,40,2018-07
2018-07-14,0,0.0,0,0,0,2018-07
2018-07-15,59,117.19000000000001,661,1,59,2018-07
2018-07-16,8,47.34,33,2,8,2018-07
2018-07-17,27,87.33999999999999,215,1,27,2018-07
2018-07-18,73,203.64999999999998,675,3,70,2018-07
2018-07-19,1,4.95,1,1,1,2018-07
2018-07-20,48,156.95,389,2,47,2018-07
2018-07-21,0,0.0,0,0,0,2018-07
2018-07-22,0,0.0,0,0,0,2018-07
2018-07-23,71,302.96,488,3,70,2018-07
2018-07-24,0,0.0,0,0,0,2018-07
2018-07-25,0,0.0,0,0,0,2018-07
2018-07-26,28,84.4,214,2,28,2018-07
2018-07-27,1,2.55,2,1,1,2018-07
2018-07-28,0,0.0,0,0,0,2018-07
2018-07-29,0,0.0,0,0,0,2018-07
2018-07-30,13,32.84,131,2,13,2018-07
2018-07-31,22,65.78,215,1,22,2018-07
2018-08-01,18,50.849999999999994,217,1,18,2018-08
2018-08-02,18,61.7,149,1,18,2018-08
2018-08-03,47,153.25999999999996,369,2,44,2018-08
2018-08-04,0,0.0,0,0,0,2018-08
2018-08-05,0,0.0,0,0,0,2018-08
2018-08-06,2,3.4,5,1,2,2018-08
2018-08-07,0,0.0,0,0,0,2018-08
2018-08-08,26,119.51,150,2,25,2018-08
2018-08-09,3,4.75,2,1,3,2018-08
2018-08-10,2,9.2,5,1,2,2018-08
2018-08-11,0,0.0,0,0,0,2018-08
2018-08-12,0,0.0,0,0,0,2018-08
2018-08-13,24,50.08,254,1,24,2018-08
2018-08-14,21,67.35000000000001,190,1,21,2018-08
2018-08-15,35,111.32,298,2,34,2018-08
2018-08-16,24,90.4,225,1,24,2018-08
2018-08-17,25,87.03,184,2,25,2018-08
2018-08-18,0,0.0,0,0,0,2018-08
2018-08-19,23,70.64999999999999,223,2,23,2018-08
2018-08-20,0,0.0,0,0,0,2018-08
2018-08-21,53,136.09999999999997,456,3,50,2018-08
2018-08-22,32,132.69,245,2,31,2018-08
2018-08-23,21,104.94999999999999,168,3,21,2018-08
2018-08-24,0,0.0,0,0,0,2018-08
2018-08-25,0,0.0,0,0,0,2018-08
2018-08-26,0,0.0,0,0,0,2018-08
2018-08-27,0,0.0,0,0,0,2018-08
2018-08-28,27,95.14,214,3,26,2018-08
2018-08-29,65,168.23000000000002,545,5,61,2018-08
2018-08-30,2,18.85,15,1,2,2018-08
2018-08-31,0,0.0,0,0,0,2018-08
2018-09-01,0,0.0,0,0,0,2018-09
2018-09-02,27,65.67,266,1,27,2018-09
2018-09-03,5,26.7,26,1,5,2018-09
2018-09-04,14,46.17,126,1,14,2018-09
2018-09-05,18,61.519999999999996,188,2,18,2018-09
2018-09-06,68,185.14,605,4,59,2018-09
2018-09-07,35,115.57,300,1,35,2018-09
2018-09-08,0,0.0,0,0,0,2018-09
2018-09-09,0,0.0,0,0,0,2018-09
2018-09-10,31,120.49000000000001,273,4,28,2018-09
2018-09-11,48,240.94,345,4,46,2018-09
2018-09-12,94,249.54000000000002,1100,2,89,2018-09
2018-09-13,16,53.620000000000005,51,3,16,2018-09
2018-09-14,21,59.440000000000005,199,1,21,2018-09
2018-09-15,0,0.0,0,0,0,2018-09
2018-09-16,0,0.0,0,0,0,2018-09
2018-09-17,39,113.35999999999999,343,3,38,2018-09
2018-09-18,34,101.79,294,3,34,2018-09
2018-09-19,0,0.0,0,0,0,2018-09
2018-09-20,0,0.0,0,0,0,2018-09
2018-09-21,0,0.0,0,0,0,2018-09
2018-09-22,0,0.0,0,0,0,2018-09
2018-09-23,0,0.0,0,0,0,2018-09
2018-09-24,44,124.32000000000001,446,4,44,2018-09
2018-09-25,62,235.82999999999996,453,3,60,2018-09
2018-09-26,2,14.899999999999999,3,1,2,2018-09
2018-09-27,104,266.97,1001,4,98,2018-09
2018-09-28,33,159.97,188,7,30,2018-09
2018-09-29,0,0.0,0,0,0,2018-09
2018-09-30,7,45.040000000000006,63,1,7,2018-09
2018-10-01,70,166.18999999999997,702,4,66,2018-10
2018-10-02,59,196.4,466,4,55,2018-10
2018-10-03,92,307.37,724,1,88,2018-10
2018-10-04,30,101.13,169,3,29,2018-10
2018-10-05,44,164.15,357,2,43,2018-10
2018-10-06,0,0.0,0,0,0,2018-10
2018-10-07,0,0.0,0,0,0,2018-10
2018-10-08,0,0.0,0,0,0,2018-10
2018-10-09,80,194.25,799,5,74,2018-10
2018-10-10,23,122.05,135,3,22,2018-10
2018-10-11,0,0.0,0,0,0,2018-10
2018-10-12,25,139.89,199,2,24,2018-10
2018-10-13,0,0.0,0,0,0,2018-10
2018-10-14,0,0.0,0,0,0,2018-10
2018-10-15,52,175.46000000000004,437,3,50,2018-10
2018-10-16,76,273.63000000000005,780,4,73,2018-10
2018-10-17,14,74.08000000000001,105,1,14,2018-10
2018-10-18,4,36.85,10,2,4,2018-10
2018-10-19,26,70.24,250,1,26,2018-10
2018-10-20,0,0.0,0,0,0,2018-10
2018-10-21,42,107.80999999999999,388,1,42,2018-10
2018-10-22,17,68.41999999999999,196,1,17,2018-10
2018-10-23,56,183.14,534,4,48,2018-10
2018-10-24,3,23.490000000000002,7,3,3,2018-10
2018-10-25,1,1.9500000000000002,4,1,1,2018-10
2018-10-26,113,299.27,1058,2,106,2018-10
2018-10-27,0,0.0,0,0,0,2018-10
2018-10-28,29,138.55000000000004,211,2,28,2018-10
2018-10-29,22,70.0,204,1,22,2018-10
2018-10-30,57,254.08,408,2,57,2018-10
2018-10-31,32,96.35,248,1,32,2018-10
2018-11-01,34,68.81,343,4,34,2018-11
2018-11-02,131,498.72,1118,7,117,2018-11
2018-11-03,0,0.0,0,0,0,2018-11
2018-11-04,35,106.56,303,1,35,2018-11
2018-11-05,69,242.48999999999998,672,6,66,2018-11
2018-11-06,7,33.75,17,1,7,2018-11
2018-11-07,24,109.5,166,3,24,2018-11
2018-11-08,0,0.0,0,0,0,2018-11
2018-11-09,88,341.81,733,4,79,2018-11
2018-11-10,0,0.0,0,0,0,2018-11
2018-11-11,0,0.0,0,0,0,2018-11
2018-11-12,46,150.56,419,4,45,2018-11
2018-11-13,33,132.57,255,4,31,2018-11
2018-11-14,0,0.0,0,0,0,2018-11
2018-11-15,25,115.81,216,4,23,2018-11
2018-11-16,22,134.39999999999998,123,3,20,2018-11
2018-11-17,0,0.0,0,0,0,2018-11
2018-11-18,39,141.31,333,2,38,2018-11
2018-11-19,60,217.54999999999998,496,2,58,2018-11
2018-11-20,13,53.57,88,1,13,2018-11
2018-11-21,0,0.0,0,0,0,2018-11
2018-11-22,0,0.0,0,0,0,2018-11
2018-11-23,74,312.58000000000004,615,3,71,2018-11
2018-11-24,0,0.0,0,0,0,2018-11
2018-11-25,83,273.2,764,3,77,2018-11
2018-11-26,3,29.9,25,1,3,2018-11
2018-11-27,106,302.07,946,6,81,2018-11
2018-11-28,58,187.64,353,2,27,2018-11
2018-11-29,24,103.9,174,2,12,2018-11
2018-11-30,42,231.68,317,3,19,2018-11
2018-12-01,0,0.0,0,0,0,2018-12
2018-12-02,238,747.1600000000001,2260,4,107,2018-12
2018-12-03,30,113.66000000000001,181,2,15,2018-12
2018-12-04,34,220.5,224,1,17,2018-12
2018-12-05,16,89.3,159,2,8,2018-12
2018-12-06,80,328.36,583,5,36,2018-12
2018-12-07,48,158.31,518,2,47,2018-12
2018-12-08,0,0.0,0,0,0,2018-12
2018-12-09,0,0.0,0,0,0,2018-12
2018-12-10,6,37.349999999999994,12,3,2,2018-12
2018-12-11,0,0.0,0,0,0,2018-12
2018-12-12,6,31.299999999999997,12,1,6,2018-12
2018-12-13,1,1.65,4,1,1,2018-12
2018-12-14,115,512.8000000000001,1083,9,93,2018-12
2018-12-15,0,0.0,0,0,0,2018-12
2018-12-16,24,73.26,240,1,24,2018-12
2018-12-17,27,120.27000000000001,114,2,26,2018-12
2018-12-18,0,0.0,0,0,0,2018-12
2018-12-19,0,0.0,0,0,0,2018-12
2018-12-20,77,235.62999999999997,707,3,75,2018-12
2018-12-21,0,0.0,0,0,0,2018-12
2018-12-22,0,0.0,0,0,0,2018-12
2018-12-23,0,0.0,0,0,0,2018-12
2018-12-24,0,0.0,0,0,0,2018-12
2018-12-25,0,0.0,0,0,0,2018-12
2018-12-26,0,0.0,0,0,0,2018-12
2018-12-27,0,0.0,0,0,0,2018-12
2018-12-28,0,0.0,0,0,0,2018-12
2018-12-29,0,0.0,0,0,0,2018-12
2018-12-30,0,0.0,0,0,0,2018-12
2018-12-31,0,0.0,0,0,0,2018-12
2019-01-01,0,0.0,0,0,0,2019-01
2019-01-02,17,71.49,33,2,17,2019-01
2019-01-03,1,1.65,4,1,1,2019-01
2019-01-04,228,635.94,1966,4,194,2019-01
2019-01-05,0,0.0,0,0,0,2019-01
2019-01-06,0,0.0,0,0,0,2019-01
2019-01-07,22,83.59000000000002,166,3,21,2019-01
2019-01-08,9,29.91,87,1,9,2019-01
2019-01-09,12,50.95,74,2,12,2019-01
2019-01-10,7,46.0,58,1,7,2019-01
2019-01-11,32,162.07999999999998,218,3,28,2019-01
2019-01-12,0,0.0,0,0,0,2019-01
2019-01-13,0,0.0,0,0,0,2019-01
2019-01-14,76,256.61,542,2,75,2019-01
2019-01-15,10,29.390000000000004,83,1,10,2019-01
2019-01-16,3,20.5,31,1,3,2019-01
2019-01-17,0,0.0,0,0,0,2019-01
2019-01-18,6,19.6,8,1,6,2019-01
2019-01-19,0,0.0,0,0,0,2019-01
2019-01-20,0,0.0,0,0,0,2019-01
2019-01-21,82,253.05,805,3,77,2019-01
2019-01-22,83,221.33999999999997,746,4,78,2019-01
2019-01-23,64,159.95,630,2,62,2019-01
2019-01-24,42,159.32999999999998,334,4,39,2019-01
2019-01-25,11,27.83,9,1,11,2019-01
2019-01-26,0,0.0,0,0,0,2019-01
2019-01-27,0,0.0,0,0,0,2019-01
2019-01-28,121,477.95000000000005,884,4,106,2019-01
2019-01-29,15,93.25000000000001,70,3,15,2019-01
2019-01-30,2,14.85,4,2,2,2019-01
2019-01-31,48,211.85,350,4,45,2019-01
2019-02-01,4,44.95,12,1,4,2019-02
2019-02-02,0,0.0,0,0,0,2019-02
2019-02-03,0,0.0,0,0,0,2019-02
2019-02-04,15,36.489999999999995,34,1,15,2019-02
2019-02-05,15,80.34,27,3,15,2019-02
2019-02-06,13,33.31,138,1,13,2019-02
2019-02-07,22,75.53,193,2,22,2019-02
2019-02-08,58,258.0,489,2,57,2019-02
2019-02-09,0,0.0,0,0,0,2019-02
2019-02-10,0,0.0,0,0,0,2019-02
2019-02-11,41,140.78,326,3,39,2019-02
2019-02-12,0,0.0,0,0,0,2019-02
2019-02-13,0,0.0,0,0,0,2019-02
2019-02-14,16,71.41,112,2,15,2019-02
2019-02-15,5,7.4,70,1,5,2019-02
2019-02-16,0,0.0,0,0,0,2019-02
2019-02-17,0,0.0,0,0,0,2019-02
2019-02-18,35,143.86999999999998,346,3,34,2019-02
2019-02-19,0,0.0,0,0,0,2019-02
2019-02-20,14,51.74000000000001,128,1,14,2019-02
2019-02-21,0,0.0,0,0,0,2019-02
2019-02-22,47,166.19999999999996,420,2,43,2019-02
2019-02-23,0,0.0,0,0,0,2019-02
2019-02-24,0,0.0,0,0,0,2019-02
2019-02-25,0,0.0,0,0,0,2019-02
2019-02-26,14,38.730000000000004,139,1,14,2019-02
2019-02-27,0,0.0,0,0,0,2019-02
2019-02-28,28,96.26,256,2,27,2019-02
2019-03-01,0,0.0,0,0,0,2019-03
2019-03-02,0,0.0,0,0,0,2019-03
2019-03-03,0,0.0,0,0,0,2019-03
2019-03-04,47,207.03999999999994,302,3,46,2019-03
2019-03-05,50,199.66,408,3,44,2019-03
2019-03-06,0,0.0,0,0,0,2019-03
2019-03-07,0,0.0,0,0,0,2019-03
2019-03-08,62,191.67,521,2,61,2019-03
2019-03-09,0,0.0,0,0,0,2019-03
2019-03-10,0,0.0,0,0,0,2019-03
2019-03-11,3,16.4,7,1,3,2019-03
2019-03-12,0,0.0,0,0,0,2019-03
2019-03-13,11,85.05000000000001,50,1,11,2019-03
2019-03-14,64,229.89,584,3,58,2019-03
2019-03-15,76,255.63,713,5,67,2019-03
2019-03-16,0,0.0,0,0,0,2019-03
2019-03-17,14,80.04,96,2,13,2019-03
2019-03-18,0,0.0,0,0,0,2019-03
2019-03-19,75,198.33999999999997,699,3,72,2019-03
2019-03-20,0,0.0,0,0,0,2019-03
2019-03-21,7,27.15,12,3,7,2019-03
2019-03-22,73,278.85,570,4,68,2019-03
2019-03-23,0,0.0,0,0,0,2019-03
2019-03-24,1,1.25,3,1,1,2019-03
2019-03-25,57,155.37,580,4,52,2019-03
2019-03-26,0,0.0,0,0,0,2019-03
2019-03-27,14,60.64,75,2,12,2019-03
2019-03-28,8,64.12,45,2,8,2019-03
2019-03-29,10,40.09,78,1,10,2019-03
2019-03-30,0,0.0,0,0,0,2019-03
2019-03-31,0,0.0,0,0,0,2019-03
2019-04-01,28,80.69,285,2,28,2019-04
2019-04-02,7,21.95,19,2,7,2019-04
2019-04-03,1,0.39,1,1,1,2019-04
2019-04-04,24,62.58,237,1,24,2019-04
2019-04-05,71,183.97,691,3,71,2019-04
2019-04-06,0,0.0,0,0,0,2019-04
2019-04-07,0,0.0,0,0,0,2019-04
2019-04-08,42,139.83,371,2,41,2019-04
2019-04-09,0,0.0,0,0,0,2019-04
2019-04-10,0,0.0,0,0,0,2019-04
2019-04-11,108,463.82000000000005,894,7,99,2019-04
2019-04-12,0,0.0,0,0,0,2019-04
2019-04-13,0,0.0,0,0,0,2019-04
2019-04-14,0,0.0,0,0,0,2019-04
2019-04-15,2,445.5,4,2,1,2019-04
2019-04-16,81,345.78000000000003,660,4,75,2019-04
2019-04-17,14,54.14000000000001,111,1,14,2019-04
2019-04-18,23,96.05,191,2,22,2019-04
2019-04-19,0,0.0,0,0,0,2019-04
2019-04-20,0,0.0,0,0,0,2019-04
2019-04-21,0,0.0,0,0,0,2019-04
2019-04-22,0,0.0,0,0,0,2019-04
2019-04-23,9,18.0,14,1,9,2019-04
2019-04-24,34,92.29999999999998,338,1,34,2019-04
2019-04-25,8,38.269999999999996,77,1,8,2019-04
2019-04-26,0,0.0,0,0,0,2019-04
2019-04-27,0,0.0,0,0,0,2019-04
2019-04-28,33,80.27,335,1,33,2019-04
2019-04-29,0,0.0,0,0,0,2019-04
2019-04-30,3,4.65,6,1,3,2019-04
2019-05-01,37,94.06000000000002,387,4,33,2019-05
2019-05-02,10,80.64,69,2,9,2019-05
2019-05-03,10,12.639999999999999,80,2,10,2019-05
2019-05-04,0,0.0,0,0,0,2019-05
2019-05-05,0,0.0,0,0,0,2019-05
2019-05-06,37,108.56,310,2,37,2019-05
2019-05-07,25,115.37,228,2,24,2019-05
2019-05-08,18,47.72,166,2,18,2019-05
2019-05-09,161,935.3500000000001,1755,6,140,2019-05
2019-05-10,18,69.46000000000001,136,2,18,2019-05
2019-05-11,0,0.0,0,0,0,2019-05
2019-05-12,0,0.0,0,0,0,2019-05
2019-05-13,0,0.0,0,0,0,2019-05
