date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2018-02-20,0,0.0,0,0,0,2018-02
2018-02-21,120,427.77000000000004,907,4,113,2018-02
2018-02-22,0,0.0,0,0,0,2018-02
2018-02-23,0,0.0,0,0,0,2018-02
2018-02-24,0,0.0,0,0,0,2018-02
2018-02-25,0,0.0,0,0,0,2018-02
2018-02-26,0,0.0,0,0,0,2018-02
2018-02-27,0,0.0,0,0,0,2018-02
2018-02-28,103,271.16,1088,5,96,2018-02
2018-03-01,67,297.84000000000003,530,2,62,2018-03
2018-03-02,17,11.129999999999999,179,2,17,2018-03
2018-03-03,0,0.0,0,0,0,2018-03
2018-03-04,0,0.0,0,0,0,2018-03
2018-03-05,0,0.0,0,0,0,2018-03
2018-03-06,6,69.25,14,2,6,2018-03
2018-03-07,36,189.01,202,2,36,2018-03
2018-03-08,0,0.0,0,0,0,2018-03
2018-03-09,36,174.56,316,1,36,2018-03
2018-03-10,0,0.0,0,0,0,2018-03
2018-03-11,0,0.0,0,0,0,2018-03
2018-03-12,71,281.17,495,2,70,2018-03
2018-03-13,1,3.75,4,1,1,2018-03
2018-03-14,19,113.53000000000002,112,1,19,2018-03
2018-03-15,42,215.43999999999997,328,2,42,2018-03
2018-03-16,58,260.51,415,1,58,2018-03
2018-03-17,0,0.0,0,0,0,2018-03
2018-03-18,0,0.0,0,0,0,2018-03
2018-03-19,33,90.57,315,1,33,2018-03
2018-03-20,16,107.75,100,1,16,2018-03
2018-03-21,31,1972.28,122,9,27,2018-03
2018-03-22,91,369.53000000000003,543,2,81,2018-03
2018-03-23,31,164.95,222,1,31,2018-03
2018-03-24,0,0.0,0,0,0,2018-03
2018-03-25,0,0.0,0,0,0,2018-03
2018-03-26,0,0.0,0,0,0,2018-03
2018-03-27,81,365.57000000000005,559,3,81,2018-03
2018-03-28,0,0.0,0,0,0,2018-03
2018-03-29,0,0.0,0,0,0,2018-03
2018-03-30,0,0.0,0,0,0,2018-03
2018-03-31,0,0.0,0,0,0,2018-03
2018-04-01,0,0.0,0,0,0,2018-04
2018-04-02,0,0.0,0,0,0,2018-04
2018-04-03,0,0.0,0,0,0,2018-04
2018-04-04,15,74.54,122,1,15,2018-04
2018-04-05,0,0.0,0,0,0,2018-04
2018-04-06,0,0.0,0,0,0,2018-04
2018-04-07,0,0.0,0,0,0,2018-04
2018-04-08,0,0.0,0,0,0,2018-04
2018-04-09,51,153.24,521,3,51,2018-04
2018-04-10,42,98.62,516,3,42,2018-04
2018-04-11,53,130.96,526,1,53,2018-04
2018-04-12,0,0.0,0,0,0,2018-04
2018-04-13,0,0.0,0,0,0,2018-04
2018-04-14,0,0.0,0,0,0,2018-04
2018-04-15,0,0.0,0,0,0,2018-04
2018-04-16,101,384.05000000000007,906,3,94,2018-04
2018-04-17,36,154.41,288,1,36,2018-04
2018-04-18,0,0.0,0,0,0,2018-04
2018-04-19,63,245.88000000000002,553,3,61,2018-04
2018-04-20,0,0.0,0,0,0,2018-04
2018-04-21,0,0.0,0,0,0,2018-04
2018-04-22,40,197.45,250,1,40,2018-04
2018-04-23,103,1057.4899999999998,909,4,99,2018-04
2018-04-24,1,12.75,2,1,1,2018-04
2018-04-25,0,0.0,0,0,0,2018-04
2018-04-26,79,321.03000000000003,620,2,78,2018-04
2018-04-27,51,100.75999999999998,421,2,45,2018-04
2018-04-28,0,0.0,0,0,0,2018-04
2018-04-29,42,111.37,385,1,42,2018-04
2018-04-30,0,0.0,0,0,0,2018-04
2018-05-01,68,685.34,560,5,67,2018-05
2018-05-02,0,0.0,0,0,0,2018-05
2018-05-03,196,671.1200000000001,1355,2,182,2018-05
2018-05-04,0,0.0,0,0,0,2018-05
2018-05-05,0,0.0,0,0,0,2018-05
2018-05-06,165,625.09,1530,3,160,2018-05
2018-05-07,54,315.76000000000005,356,2,53,2018-05
2018-05-08,55,173.22999999999993,434,1,55,2018-05
2018-05-09,0,0.0,0,0,0,2018-05
2018-05-10,24,79.69,281,1,24,2018-05
2018-05-11,2,10.15,4,1,2,2018-05
2018-05-12,0,0.0,0,0,0,2018-05
2018-05-13,0,0.0,0,0,0,2018-05
2018-05-14,56,191.9,415,1,56,2018-05
2018-05-15,0,0.0,0,0,0,2018-05
2018-05-16,2,8.44,2,1,2,2018-05
2018-05-17,28,226.84999999999997,180,2,27,2018-05
2018-05-18,24,134.95000000000002,202,1,24,2018-05
2018-05-19,0,0.0,0,0,0,2018-05
2018-05-20,0,0.0,0,0,0,2018-05
2018-05-21,30,138.22,243,1,30,2018-05
2018-05-22,1,5.55,2,1,1,2018-05
2018-05-23,69,266.06,509,1,69,2018-05
2018-05-24,0,0.0,0,0,0,2018-05
2018-05-25,0,0.0,0,0,0,2018-05
2018-05-26,0,0.0,0,0,0,2018-05
2018-05-27,0,0.0,0,0,0,2018-05
2018-05-28,0,0.0,0,0,0,2018-05
2018-05-29,0,0.0,0,0,0,2018-05
2018-05-30,0,0.0,0,0,0,2018-05
2018-05-31,74,229.23,724,3,67,2018-05
2018-06-01,0,0.0,0,0,0,2018-06
2018-06-02,0,0.0,0,0,0,2018-06
2018-06-03,0,0.0,0,0,0,2018-06
2018-06-04,0,0.0,0,0,0,2018-06
2018-06-05,0,0.0,0,0,0,2018-06
2018-06-06,0,0.0,0,0,0,2018-06
2018-06-07,2,3.9000000000000004,7,1,2,2018-06
2018-06-08,70,316.89,563,2,66,2018-06
2018-06-09,0,0.0,0,0,0,2018-06
2018-06-10,0,0.0,0,0,0,2018-06
2018-06-11,144,651.08,1156,3,136,2018-06
2018-06-12,50,126.85,532,2,50,2018-06
2018-06-13,7,77.2,36,1,7,2018-06
2018-06-14,50,171.75,332,3,50,2018-06
2018-06-15,0,0.0,0,0,0,2018-06
2018-06-16,0,0.0,0,0,0,2018-06
2018-06-17,5,29.119999999999997,72,1,5,2018-06
2018-06-18,0,0.0,0,0,0,2018-06
2018-06-19,12,70.15,130,1,12,2018-06
2018-06-20,83,487.24,546,3,76,2018-06
2018-06-21,36,194.44999999999993,237,2,34,2018-06
2018-06-22,40,208.76999999999998,271,1,40,2018-06
2018-06-23,0,0.0,0,0,0,2018-06
2018-06-24,0,0.0,0,0,0,2018-06
2018-06-25,0,0.0,0,0,0,2018-06
2018-06-26,7,34.8,50,1,7,2018-06
2018-06-27,71,530.9499999999999,467,6,68,2018-06
2018-06-28,55,141.82999999999996,443,1,55,2018-06
2018-06-29,0,0.0,0,0,0,2018-06
2018-06-30,0,0.0,0,0,0,2018-06
2018-07-01,0,0.0,0,0,0,2018-07
2018-07-02,13,104.25,137,1,13,2018-07
2018-07-03,17,32.95,183,1,17,2018-07
2018-07-04,108,320.55999999999995,971,3,105,2018-07
2018-07-05,0,0.0,0,0,0,2018-07
2018-07-06,102,345.7100000000001,891,3,102,2018-07
2018-07-07,0,0.0,0,0,0,2018-07
2018-07-08,0,0.0,0,0,0,2018-07
2018-07-09,41,258.71,304,2,40,2018-07
2018-07-10,90,336.8300000000001,734,2,87,2018-07
2018-07-11,82,350.46,691,4,76,2018-07
2018-07-12,9,23.369999999999997,107,1,9,2018-07
2018-07-13,54,252.64999999999998,442,5,52,2018-07
2018-07-14,0,0.0,0,0,0,2018-07
2018-07-15,20,137.6,139,1,20,2018-07
2018-07-16,1,8.5,1,1,1,2018-07
2018-07-17,32,190.0,254,1,32,2018-07
2018-07-18,1,12.8,2,1,1,2018-07
2018-07-19,0,0.0,0,0,0,2018-07
2018-07-20,0,0.0,0,0,0,2018-07
2018-07-21,0,0.0,0,0,0,2018-07
2018-07-22,8,36.25,23,2,7,2018-07
2018-07-23,11,1276.0200000000002,81,3,10,2018-07
2018-07-24,17,112.53999999999999,161,1,17,2018-07
2018-07-25,0,0.0,0,0,0,2018-07
2018-07-26,1,29.95,3,1,1,2018-07
2018-07-27,33,108.51999999999998,246,2,33,2018-07
2018-07-28,0,0.0,0,0,0,2018-07
2018-07-29,0,0.0,0,0,0,2018-07
2018-07-30,0,0.0,0,0,0,2018-07
2018-07-31,59,196.14999999999998,535,2,59,2018-07
2018-08-01,0,0.0,0,0,0,2018-08
2018-08-02,77,314.5799999999999,322,1,73,2018-08
2018-08-03,1,8.5,1,1,1,2018-08
2018-08-04,0,0.0,0,0,0,2018-08
2018-08-05,21,55.60000000000001,206,1,21,2018-08
2018-08-06,16,115.64999999999999,108,2,16,2018-08
2018-08-07,0,0.0,0,0,0,2018-08
2018-08-08,2,77.27,3,2,2,2018-08
2018-08-09,25,68.3,190,2,25,2018-08
2018-08-10,28,136.08999999999997,194,1,28,2018-08
2018-08-11,0,0.0,0,0,0,2018-08
2018-08-12,73,327.72999999999996,660,3,68,2018-08
2018-08-13,0,0.0,0,0,0,2018-08
2018-08-14,0,0.0,0,0,0,2018-08
2018-08-15,69,179.14,815,2,65,2018-08
2018-08-16,36,203.10999999999999,273,4,35,2018-08
2018-08-17,67,357.27,514,4,61,2018-08
2018-08-18,0,0.0,0,0,0,2018-08
2018-08-19,52,139.91999999999996,451,1,52,2018-08
2018-08-20,48,163.32,361,3,46,2018-08
2018-08-21,14,89.99000000000001,116,2,14,2018-08
2018-08-22,0,0.0,0,0,0,2018-08
2018-08-23,25,135.26999999999998,175,1,25,2018-08
2018-08-24,0,0.0,0,0,0,2018-08
2018-08-25,0,0.0,0,0,0,2018-08
2018-08-26,0,0.0,0,0,0,2018-08
2018-08-27,0,0.0,0,0,0,2018-08
2018-08-28,67,292.34,498,2,67,2018-08
2018-08-29,1,1.45,0,1,1,2018-08
2018-08-30,30,123.5,180,1,30,2018-08
2018-08-31,0,0.0,0,0,0,2018-08
2018-09-01,0,0.0,0,0,0,2018-09
2018-09-02,50,152.37,429,1,49,2018-09
2018-09-03,20,130.5,114,1,20,2018-09
2018-09-04,52,108.39,493,1,52,2018-09
2018-09-05,66,417.84999999999997,461,2,66,2018-09
2018-09-06,2,2.17,4,1,2,2018-09
2018-09-07,0,0.0,0,0,0,2018-09
2018-09-08,0,0.0,0,0,0,2018-09
2018-09-09,5,6.379999999999999,30,1,5,2018-09
2018-09-10,39,128.74,410,3,39,2018-09
2018-09-11,0,0.0,0,0,0,2018-09
2018-09-12,26,63.000000000000014,368,1,26,2018-09
2018-09-13,63,245.81999999999994,462,2,61,2018-09
2018-09-14,1,1.65,2,1,1,2018-09
2018-09-15,0,0.0,0,0,0,2018-09
2018-09-16,0,0.0,0,0,0,2018-09
2018-09-17,95,771.78,867,4,87,2018-09
2018-09-18,100,260.77,1008,6,93,2018-09
2018-09-19,0,0.0,0,0,0,2018-09
2018-09-20,29,123.94,267,1,29,2018-09
2018-09-21,0,0.0,0,0,0,2018-09
2018-09-22,0,0.0,0,0,0,2018-09
2018-09-23,11,81.3,68,1,11,2018-09
2018-09-24,171,573.87,1350,6,113,2018-09
2018-09-25,102,317.39,929,2,99,2018-09
2018-09-26,35,1632.0199999999998,253,7,31,2018-09
2018-09-27,113,2798.71,1010,4,106,2018-09
2018-09-28,0,0.0,0,0,0,2018-09
2018-09-29,0,0.0,0,0,0,2018-09
2018-09-30,240,652.21,2558,5,211,2018-09
2018-10-01,13,111.7,81,2,13,2018-10
2018-10-02,29,5022.74,243,4,27,2018-10
2018-10-03,39,223.35,314,2,38,2018-10
2018-10-04,0,0.0,0,0,0,2018-10
2018-10-05,29,178.71999999999997,183,2,29,2018-10
2018-10-06,0,0.0,0,0,0,2018-10
2018-10-07,0,0.0,0,0,0,2018-10
2018-10-08,55,176.32999999999998,372,1,55,2018-10
2018-10-09,0,0.0,0,0,0,2018-10
2018-10-10,26,212.95000000000002,120,2,20,2018-10
2018-10-11,164,600.26,1314,3,148,2018-10
2018-10-12,0,0.0,0,0,0,2018-10
2018-10-13,0,0.0,0,0,0,2018-10
2018-10-14,63,300.99999999999994,518,1,63,2018-10
2018-10-15,78,418.54999999999995,531,3,74,2018-10
2018-10-16,73,283.55,548,4,71,2018-10
2018-10-17,18,103.72000000000001,125,2,18,2018-10
2018-10-18,156,679.72,1512,8,131,2018-10
2018-10-19,53,1868.9200000000003,310,5,52,2018-10
2018-10-20,0,0.0,0,0,0,2018-10
2018-10-21,0,0.0,0,0,0,2018-10
2018-10-22,54,220.82,435,2,53,2018-10
2018-10-23,130,520.02,1146,4,126,2018-10
2018-10-24,150,429.88,1521,2,145,2018-10
2018-10-25,77,8086.079999999998,602,7,70,2018-10
2018-10-26,0,0.0,0,0,0,2018-10
2018-10-27,0,0.0,0,0,0,2018-10
2018-10-28,0,0.0,0,0,0,2018-10
2018-10-29,48,189.82999999999998,412,2,46,2018-10
2018-10-30,6,20.25,11,1,6,2018-10
2018-10-31,73,362.58000000000004,580,3,68,2018-10
2018-11-01,40,111.19,388,2,39,2018-11
2018-11-02,104,394.92,947,7,69,2018-11
2018-11-03,0,0.0,0,0,0,2018-11
2018-11-04,17,57.31999999999999,149,1,17,2018-11
2018-11-05,39,183.44,344,1,39,2018-11
2018-11-06,81,267.01,765,3,81,2018-11
2018-11-07,48,118.25,433,2,46,2018-11
2018-11-08,1,9.95,3,1,1,2018-11
2018-11-09,51,313.40999999999997,489,3,49,2018-11
2018-11-10,0,0.0,0,0,0,2018-11
2018-11-11,0,0.0,0,0,0,2018-11
2018-11-12,262,956.51,1982,5,253,2018-11
2018-11-13,94,356.87999999999994,845,3,89,2018-11
2018-11-14,0,0.0,0,0,0,2018-11
2018-11-15,64,243.72000000000003,609,3,62,2018-11
2018-11-16,35,210.29999999999995,223,2,35,2018-11
2018-11-17,0,0.0,0,0,0,2018-11
2018-11-18,30,205.92,205,3,29,2018-11
2018-11-19,7,77.25,60,1,7,2018-11
2018-11-20,39,257.96,293,4,38,2018-11
2018-11-21,4,39.4,8,3,4,2018-11
2018-11-22,0,0.0,0,0,0,2018-11
2018-11-23,41,182.34,348,2,41,2018-11
2018-11-24,0,0.0,0,0,0,2018-11
2018-11-25,0,0.0,0,0,0,2018-11
2018-11-26,37,282.54,252,2,37,2018-11
2018-11-27,0,0.0,0,0,0,2018-11
2018-11-28,42,267.28000000000003,345,2,21,2018-11
2018-11-29,6,22.5,23,2,3,2018-11
2018-11-30,170,677.52,1481,3,84,2018-11
2018-12-01,0,0.0,0,0,0,2018-12
2018-12-02,0,0.0,0,0,0,2018-12
2018-12-03,72,430.8,639,3,34,2018-12
2018-12-04,0,0.0,0,0,0,2018-12
2018-12-05,0,0.0,0,0,0,2018-12
2018-12-06,64,339.3,435,1,32,2018-12
2018-12-07,51,240.34999999999997,333,1,51,2018-12
2018-12-08,0,0.0,0,0,0,2018-12
2018-12-09,0,0.0,0,0,0,2018-12
2018-12-10,0,0.0,0,0,0,2018-12
2018-12-11,0,0.0,0,0,0,2018-12
2018-12-12,0,0.0,0,0,0,2018-12
2018-12-13,23,88.61,207,2,23,2018-12
2018-12-14,68,352.76,570,2,60,2018-12
2018-12-15,0,0.0,0,0,0,2018-12
2018-12-16,18,112.75,130,1,18,2018-12
2018-12-17,21,86.81,46,2,21,2018-12
2018-12-18,29,127.4,192,1,29,2018-12
2018-12-19,0,0.0,0,0,0,2018-12
2018-12-20,16,95.75,111,2,15,2018-12
2018-12-21,0,0.0,0,0,0,2018-12
2018-12-22,0,0.0,0,0,0,2018-12
2018-12-23,0,0.0,0,0,0,2018-12
2018-12-24,0,0.0,0,0,0,2018-12
2018-12-25,0,0.0,0,0,0,2018-12
2018-12-26,0,0.0,0,0,0,2018-12
2018-12-27,0,0.0,0,0,0,2018-12
2018-12-28,0,0.0,0,0,0,2018-12
2018-12-29,0,0.0,0,0,0,2018-12
2018-12-30,0,0.0,0,0,0,2018-12
2018-12-31,0,0.0,0,0,0,2018-12
2019-01-01,0,0.0,0,0,0,2019-01
2019-01-02,15,89.77000000000001,40,1,15,2019-01
2019-01-03,0,0.0,0,0,0,2019-01
2019-01-04,0,0.0,0,0,0,2019-01
2019-01-05,0,0.0,0,0,0,2019-01
2019-01-06,13,83.69999999999999,85,1,13,2019-01
2019-01-07,1,3.75,3,1,1,2019-01
2019-01-08,0,0.0,0,0,0,2019-01
2019-01-09,0,0.0,0,0,0,2019-01
2019-01-10,0,0.0,0,0,0,2019-01
2019-01-11,41,128.18999999999997,425,1,41,2019-01
2019-01-12,0,0.0,0,0,0,2019-01
2019-01-13,0,0.0,0,0,0,2019-01
2019-01-14,0,0.0,0,0,0,2019-01
2019-01-15,10,73.67,105,1,10,2019-01
2019-01-16,0,0.0,0,0,0,2019-01
2019-01-17,21,66.35,241,1,21,2019-01
2019-01-18,0,0.0,0,0,0,2019-01
2019-01-19,0,0.0,0,0,0,2019-01
2019-01-20,0,0.0,0,0,0,2019-01
2019-01-21,15,145.18999999999997,47,1,15,2019-01
2019-01-22,0,0.0,0,0,0,2019-01
2019-01-23,52,124.07,497,1,52,2019-01
2019-01-24,21,139.92,161,1,21,2019-01
2019-01-25,0,0.0,0,0,0,2019-01
2019-01-26,0,0.0,0,0,0,2019-01
2019-01-27,0,0.0,0,0,0,2019-01
2019-01-28,0,0.0,0,0,0,2019-01
2019-01-29,45,140.36,372,1,45,2019-01
2019-01-30,1,3.75,4,1,1,2019-01
2019-01-31,40,222.81,254,1,40,2019-01
2019-02-01,13,106.05000000000001,75,1,13,2019-02
2019-02-02,0,0.0,0,0,0,2019-02
2019-02-03,0,0.0,0,0,0,2019-02
2019-02-04,0,0.0,0,0,0,2019-02
2019-02-05,2,19.9,3,1,2,2019-02
2019-02-06,0,0.0,0,0,0,2019-02
2019-02-07,0,0.0,0,0,0,2019-02
2019-02-08,0,0.0,0,0,0,2019-02
2019-02-09,0,0.0,0,0,0,2019-02
2019-02-10,0,0.0,0,0,0,2019-02
2019-02-11,114,339.69,1125,2,108,2019-02
2019-02-12,133,364.22999999999996,708,2,129,2019-02
2019-02-13,0,0.0,0,0,0,2019-02
2019-02-14,14,91.24000000000001,87,1,14,2019-02
2019-02-15,10,82.5,61,1,10,2019-02
2019-02-16,0,0.0,0,0,0,2019-02
2019-02-17,0,0.0,0,0,0,2019-02
2019-02-18,47,159.76999999999998,380,2,46,2019-02
2019-02-19,0,0.0,0,0,0,2019-02
2019-02-20,15,88.06999999999998,161,1,15,2019-02
2019-02-21,0,0.0,0,0,0,2019-02
2019-02-22,6,25.0,14,1,6,2019-02
2019-02-23,0,0.0,0,0,0,2019-02
2019-02-24,0,0.0,0,0,0,2019-02
2019-02-25,0,0.0,0,0,0,2019-02
2019-02-26,6,25.0,66,1,6,2019-02
2019-02-27,0,0.0,0,0,0,2019-02
2019-02-28,1,0.85,2,1,1,2019-02
2019-03-01,75,235.97000000000003,671,2,70,2019-03
2019-03-02,0,0.0,0,0,0,2019-03
2019-03-03,0,0.0,0,0,0,2019-03
2019-03-04,0,0.0,0,0,0,2019-03
2019-03-05,0,0.0,0,0,0,2019-03
2019-03-06,0,0.0,0,0,0,2019-03
2019-03-07,63,255.56999999999996,686,4,63,2019-03
2019-03-08,4,6748.68,9,4,1,2019-03
2019-03-09,0,0.0,0,0,0,2019-03
2019-03-10,0,0.0,0,0,0,2019-03
2019-03-11,102,448.11000000000007,707,3,99,2019-03
2019-03-12,96,389.94000000000005,920,3,95,2019-03
2019-03-13,0,0.0,0,0,0,2019-03
2019-03-14,26,81.44,303,2,26,2019-03
2019-03-15,44,211.11999999999995,259,1,44,2019-03
2019-03-16,0,0.0,0,0,0,2019-03
2019-03-17,11,79.19999999999999,73,1,11,2019-03
2019-03-18,0,0.0,0,0,0,2019-03
2019-03-19,0,0.0,0,0,0,2019-03
2019-03-20,0,0.0,0,0,0,2019-03
2019-03-21,16,106.2,114,1,16,2019-03
2019-03-22,43,118.91000000000001,359,1,43,2019-03
2019-03-23,0,0.0,0,0,0,2019-03
2019-03-24,3,24.79,5,1,3,2019-03
2019-03-25,39,167.63999999999993,357,1,39,2019-03
2019-03-26,27,126.5,227,1,27,2019-03
2019-03-27,0,0.0,0,0,0,2019-03
2019-03-28,9,79.4,45,1,9,2019-03
2019-03-29,67,231.62999999999997,537,1,67,2019-03
2019-03-30,0,0.0,0,0,0,2019-03
2019-03-31,0,0.0,0,0,0,2019-03
2019-04-01,29,141.14,239,2,29,2019-04
2019-04-02,0,0.0,0,0,0,2019-04
2019-04-03,65,177.47,541,1,65,2019-04
2019-04-04,33,139.57,286,2,33,2019-04
2019-04-05,0,0.0,0,0,0,2019-04
2019-04-06,0,0.0,0,0,0,2019-04
2019-04-07,0,0.0,0,0,0,2019-04
2019-04-08,61,218.68999999999997,457,2,61,2019-04
2019-04-09,0,0.0,0,0,0,2019-04
2019-04-10,0,0.0,0,0,0,2019-04
2019-04-11,0,0.0,0,0,0,2019-04
2019-04-12,0,0.0,0,0,0,2019-04
2019-04-13,0,0.0,0,0,0,2019-04
2019-04-14,25,168.14,135,1,25,2019-04
2019-04-15,0,0.0,0,0,0,2019-04
2019-04-16,21,93.71,196,1,21,2019-04
2019-04-17,0,0.0,0,0,0,2019-04
2019-04-18,0,0.0,0,0,0,2019-04
2019-04-19,0,0.0,0,0,0,2019-04
2019-04-20,0,0.0,0,0,0,2019-04
2019-04-21,0,0.0,0,0,0,2019-04
2019-04-22,0,0.0,0,0,0,2019-04
2019-04-23,0,0.0,0,0,0,2019-04
2019-04-24,5,58.50000000000001,46,1,5,2019-04
2019-04-25,0,0.0,0,0,0,2019-04
2019-04-26,0,0.0,0,0,0,2019-04
2019-04-27,0,0.0,0,0,0,2019-04
2019-04-28,0,0.0,0,0,0,2019-04
2019-04-29,0,0.0,0,0,0,2019-04
2019-04-30,68,289.30999999999995,482,2,68,2019-04
2019-05-01,0,0.0,0,0,0,2019-05
2019-05-02,24,115.22999999999999,194,2,23,2019-05
2019-05-03,20,75.37,201,1,20,2019-05
2019-05-04,0,0.0,0,0,0,2019-05
2019-05-05,49,154.82999999999998,386,1,49,2019-05
2019-05-06,0,0.0,0,0,0,2019-05
2019-05-07,38,146.04999999999998,289,3,37,2019-05
2019-05-08,0,0.0,0,0,0,2019-05
2019-05-09,0,0.0,0,0,0,2019-05
2019-05-10,0,0.0,0,0,0,2019-05
2019-05-11,0,0.0,0,0,0,2019-05
2019-05-12,18,142.28999999999996,130,1,18,2019-05
2019-05-13,138,525.58,1163,4,125,2019-05
2019-05-14,50,223.87,319,3,50,2019-05
2019-05-15,60,238.57999999999996,440,1,60,2019-05
